PANEL	FILE	ID	CHR	P0	P1	HSQ	BEST.GWAS.ID	BEST.GWAS.Z	EQTL.ID	EQTL.R2	EQTL.Z	EQTL.GWAS.Z	NSNP	NWGT	MODEL	MODELCV.R2	MODELCV.PV	TWAS.Z	TWAS.P
NA	./WEIGHTS//GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000132432.9.SEC61G.wgt.RDat	SEC61G	7	54819943	54827667	0.400	rs6964561	-3.50	rs6952793	-0.004004	 3.94	 1.095	481	13	enet	0.051	0.016	 0.316	7.52e-01
NA	./WEIGHTS//GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000129103.13.SUMF2.wgt.RDat	SUMF2	7	56131695	56148363	0.250	rs698639	-3.03	rs4424212	 0.265448	 5.34	 0.837	271	 1	top1	0.27	5.5e-08	 0.837	4.03e-01
NA	./WEIGHTS//GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000106153.12.CHCHD2.wgt.RDat	CHCHD2	7	56169262	56174269	0.199	rs698639	-3.03	rs6593298	 0.003630	 3.81	 0.941	259	14	enet	0.077	0.0038	-0.337	7.36e-01
NA	./WEIGHTS//GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000197008.5.ZNF138.wgt.RDat	ZNF138	7	64254766	64294054	0.255	rs13223688	-2.17	rs6967116	 0.107571	 4.40	 1.363	284	 7	lasso	0.18	1.3e-05	 0.321	7.48e-01
NA	./WEIGHTS//GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000189316.3.RP11-797H7.5.wgt.RDat	RP11-797H7.5	7	64348905	64350478	0.171	rs13223688	-2.17	rs13236784	 0.206730	-4.59	 1.078	250	 1	top1	0.21	2.2e-06	-1.078	2.81e-01
NA	./WEIGHTS//GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000234585.2.CCT6P3.wgt.RDat	CCT6P3	7	64525377	64535091	0.282	rs13223688	-2.17	rs658360	 0.244752	 5.46	-0.484	226	 1	top1	0.24	2.1e-07	-0.484	6.28e-01
NA	./WEIGHTS//GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000164669.8.INTS4L1.wgt.RDat	INTS4L1	7	64601603	64694600	0.444	rs13223688	-2.17	rs657560	 0.366157	-5.94	-0.460	204	10	lasso	0.39	6.7e-12	 0.541	5.88e-01
NA	./WEIGHTS//GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000237310.1.GS1-124K5.4.wgt.RDat	GS1-124K5.4	7	65958693	65960461	0.368	rs4149463	-1.29	rs160641	 0.308925	 5.71	-0.113	238	 1	top1	0.31	3e-09	-0.113	9.10e-01
NA	./WEIGHTS//GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000226824.2.RP4-756H11.3.wgt.RDat	RP4-756H11.3	7	66119525	66134842	0.498	rs6973163	-1.38	rs17566701	 0.393834	 6.49	 0.133	230	10	enet	0.42	9.8e-13	 0.383	7.02e-01
NA	./WEIGHTS//GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000272831.1.RP11-792A8.4.wgt.RDat	RP11-792A8.4	7	66204816	66205372	0.243	rs6973163	-1.38	rs12540695	-0.003729	 3.90	-0.210	227	 1	top1	-0.0037	0.42	-0.210	8.34e-01
NA	./WEIGHTS//GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000198874.8.TYW1.wgt.RDat	TYW1	7	66461802	66704501	0.273	rs2714614	 2.39	rs7791853	 0.153373	 4.49	-1.611	379	22	enet	0.21	2.1e-06	-1.396	1.63e-01
NA	./WEIGHTS//GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000067601.6.PMS2P4.wgt.RDat	PMS2P4	7	66752528	66764412	0.243	rs2714614	 2.39	rs12540243	 0.028974	-3.83	 0.433	351	21	enet	0.13	0.00018	-0.488	6.26e-01
NA	./WEIGHTS//GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000106610.10.STAG3L4.wgt.RDat	STAG3L4	7	66770974	66786513	0.453	rs2714614	 2.39	rs13230948	 0.231650	-5.46	-0.871	355	 9	enet	0.32	1.2e-09	 0.897	3.70e-01
NA	./WEIGHTS//GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000254184.3.TYW1B.wgt.RDat	TYW1B	7	72023729	72298777	0.378	rs993932	 2.74	rs4483038	 0.364872	 6.41	-0.596	226	 4	lasso	0.4	2.9e-12	-0.499	6.18e-01
NA	./WEIGHTS//GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000165171.6.WBSCR27.wgt.RDat	WBSCR27	7	73248920	73256865	0.482	rs229872	 2.87	rs1127155	 0.341012	 6.29	 2.093	276	29	enet	0.37	3.6e-11	 2.078	3.77e-02
NA	./WEIGHTS//GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000189011.9.AC138783.12.wgt.RDat	AC138783.12	7	74707614	74714647	0.145	rs12532224	 2.52	rs1167828	 0.074407	 3.77	 0.664	 45	 6	lasso	0.091	0.0017	 0.580	5.62e-01
NA	./WEIGHTS//GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000127952.12.STYXL1.wgt.RDat	STYXL1	7	75625656	75677322	0.440	rs10954732	-4.33	rs11553096	 0.043438	 4.74	-3.094	324	 7	lasso	0.2	3.7e-06	-0.800	4.24e-01
NA	./WEIGHTS//GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000188372.10.ZP3.wgt.RDat	ZP3	7	76054224	76071388	0.519	rs10954732	-4.33	rs17718122	 0.443602	 6.63	 0.910	214	 1	top1	0.44	1.1e-13	 0.910	3.63e-01
NA	./WEIGHTS//GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000243566.2.UPK3B.wgt.RDat	UPK3B	7	76139745	76648340	0.511	rs10235086	-4.13	rs2110464	 0.417006	-6.36	-1.849	368	 5	lasso	0.42	5e-13	 1.774	7.61e-02
NA	./WEIGHTS//GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000205485.9.AC004980.7.wgt.RDat	AC004980.7	7	76178677	76257299	0.353	rs10235086	-4.13	rs10265902	 0.229426	-5.30	 1.852	173	 7	lasso	0.23	4.4e-07	-1.655	9.79e-02
NA	./WEIGHTS//GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000146707.10.POMZP3.wgt.RDat	POMZP3	7	76239303	76256578	0.516	rs10235086	-4.13	rs10265902	 0.521004	-7.05	 1.852	155	 6	lasso	0.59	7.4e-20	-1.829	6.75e-02
NA	./WEIGHTS//GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000214293.4.RSBN1L-AS1.wgt.RDat	RSBN1L-AS1	7	77286977	77325582	0.340	rs17156706	-3.02	rs10216002	 0.152637	-5.15	 0.098	508	23	enet	0.23	5.8e-07	-0.297	7.66e-01
NA	./WEIGHTS//GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000164647.4.STEAP1.wgt.RDat	STEAP1	7	89783689	89794143	0.414	rs9942677	-2.77	rs12704539	 0.008789	 3.99	-0.478	482	25	enet	0.066	0.007	-1.864	6.24e-02
NA	./WEIGHTS//GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000223969.1.AC002456.2.wgt.RDat	AC002456.2	7	90219933	90226667	0.346	rs7777741	 2.81	rs1978093	 0.366509	 5.98	-0.523	440	 1	top1	0.37	4.9e-11	-0.523	6.01e-01
NA	./WEIGHTS//GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000243107.1.AC000120.7.wgt.RDat	AC000120.7	7	91829328	91836171	0.116	rs2079147	 2.52	rs6956431	 0.083956	-3.44	 0.250	300	 1	top1	0.084	0.0026	-0.250	8.03e-01
NA	./WEIGHTS//GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000183444.10.OR7E38P.wgt.RDat	OR7E38P	7	97595402	97596386	0.298	rs731289	-3.34	rs7797354	 0.014120	 3.79	 1.513	334	 7	lasso	0.055	0.013	 1.679	9.31e-02
NA	./WEIGHTS//GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000272950.1.RP11-307C18.1.wgt.RDat	RP11-307C18.1	7	97952165	97952742	0.208	rs879187	-3.16	rs2291745	 0.128450	-4.93	-0.394	335	 5	lasso	0.17	1.6e-05	 0.900	3.68e-01
NA	./WEIGHTS//GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000121716.14.PILRB.wgt.RDat	PILRB	7	99933737	99957160	0.436	rs2293768	-2.81	rs6946768	 0.489369	 6.95	 0.768	286	 4	lasso	0.52	7.4e-17	 0.830	4.07e-01
NA	./WEIGHTS//GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000272752.1.STAG3L5P-PVRIG2P-PILRB.wgt.RDat	STAG3L5P-PVRIG2P-PILRB	7	99952766	99965454	0.488	rs2293768	-2.81	rs10085549	 0.437653	 7.05	 0.967	280	 8	lasso	0.48	4.7e-15	 0.927	3.54e-01
NA	./WEIGHTS//GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000085514.11.PILRA.wgt.RDat	PILRA	7	99971068	99997719	0.528	rs2293768	-2.81	rs11761253	 0.664194	 8.11	 0.936	304	 4	lasso	0.69	1.3e-25	 0.891	3.73e-01
NA	./WEIGHTS//GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000078487.13.ZCWPW1.wgt.RDat	ZCWPW1	7	99998476	100026415	0.473	rs2293768	-2.81	rs11559117	 0.323739	 6.12	 0.912	304	 1	top1	0.32	1.1e-09	 0.912	3.62e-01
NA	./WEIGHTS//GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000146834.9.MEPCE.wgt.RDat	MEPCE	7	100026440	100031741	0.148	rs2293768	-2.81	rs6955367	 0.134492	-4.33	 0.941	291	 1	top1	0.13	0.00015	-0.941	3.47e-01
NA	./WEIGHTS//GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000106404.9.CLDN15.wgt.RDat	CLDN15	7	100875373	100882101	0.206	rs848650	 3.02	rs7778271	-0.009833	 4.32	-0.643	356	11	enet	-0.0096	0.75	-0.794	4.27e-01
NA	./WEIGHTS//GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000160999.8.SH2B2.wgt.RDat	SH2B2	7	101928405	101962178	0.297	rs1060697	-2.59	rs2023482	 0.090760	 4.03	-0.046	226	 1	top1	0.091	0.0018	-0.046	9.63e-01
NA	./WEIGHTS//GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000256604.1.AC093668.2.wgt.RDat	AC093668.2	7	102120679	102121095	0.437	rs1060697	-2.59	rs12533649	 0.408796	 6.26	-0.047	233	 1	top1	0.41	1.9e-12	-0.047	9.63e-01
NA	./WEIGHTS//GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000170632.9.ARMC10.wgt.RDat	ARMC10	7	102715328	102740205	0.256	rs17143710	 3.64	rs6465903	 0.097705	-4.25	 0.355	251	 1	top1	0.098	0.0012	-0.355	7.23e-01
NA	./WEIGHTS//GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000241764.3.AC002467.7.wgt.RDat	AC002467.7	7	107383262	107385026	0.285	rs929395	-3.25	rs739518	 0.178744	 4.68	 0.145	428	 1	top1	0.18	1.2e-05	 0.145	8.85e-01
NA	./WEIGHTS//GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000177683.9.THAP5.wgt.RDat	THAP5	7	108194987	108209897	0.130	rs6971377	 4.05	rs10487859	 0.078528	 3.92	 1.029	452	 1	top1	0.079	0.0034	 1.029	3.03e-01
NA	./WEIGHTS//GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000181016.5.LSMEM1.wgt.RDat	LSMEM1	7	112123469	112131117	0.274	rs10229603	-3.87	rs11768787	 0.085010	 4.22	-1.889	403	19	enet	0.097	0.0012	-1.235	2.17e-01
NA	./WEIGHTS//GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000272686.1.RP11-390E23.6.wgt.RDat	RP11-390E23.6	7	123389122	123391220	0.188	rs12532150	-2.07	rs12538876	 0.058895	 3.54	 1.287	337	 1	top1	0.059	0.01	 1.287	1.98e-01
NA	./WEIGHTS//GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000179562.2.GCC1.wgt.RDat	GCC1	7	127220672	127233665	0.222	rs17864159	 4.73	rs989099	 0.133165	-4.43	 1.636	475	 1	top1	0.13	0.00016	-1.636	1.02e-01
NA	./WEIGHTS//GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000273270.1.RP11-212P7.2.wgt.RDat	RP11-212P7.2	7	128164070	128171123	0.240	rs10250463	 4.31	rs1450874	 0.230779	-5.30	 1.671	361	10	lasso	0.26	6.6e-08	-1.584	1.13e-01
NA	./WEIGHTS//GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000243302.3.RP11-274B21.2.wgt.RDat	RP11-274B21.2	7	128291239	128292388	0.305	rs7778167	-3.17	rs2402923	 0.018739	 3.77	 1.846	350	 1	top1	0.019	0.098	 1.846	6.49e-02
NA	./WEIGHTS//GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000271553.1.RP11-274B21.10.wgt.RDat	RP11-274B21.10	7	128307097	128308210	0.277	rs7778167	-3.17	rs12530672	 0.073165	 4.36	-0.380	347	 1	top1	0.073	0.0046	-0.380	7.04e-01
NA	./WEIGHTS//GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000205085.4.FAM71F2.wgt.RDat	FAM71F2	7	128312342	128326929	0.354	rs7778167	-3.17	rs7794447	 0.063878	-4.12	 0.409	351	 8	lasso	0.12	0.00034	-0.587	5.57e-01
NA	./WEIGHTS//GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000271344.1.RP11-274B21.9.wgt.RDat	RP11-274B21.9	7	128330505	128331771	0.253	rs7778167	-3.17	rs10488627	 0.000672	 3.41	 0.106	348	 1	top1	0.00067	0.31	 0.106	9.16e-01
NA	./WEIGHTS//GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000228775.3.WEE2-AS1.wgt.RDat	WEE2-AS1	7	141404138	141438146	0.356	rs2041535	-3.20	rs974008	 0.360099	 6.14	-0.203	465	 1	top1	0.36	7.9e-11	-0.203	8.39e-01
NA	./WEIGHTS//GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000050327.10.ARHGEF5.wgt.RDat	ARHGEF5	7	144052381	144077725	0.269	rs2107593	 2.46	rs713253	-0.000363	-3.37	-0.937	336	 7	lasso	0.032	0.044	 0.147	8.83e-01
NA	./WEIGHTS//GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000273314.1.RP5-1136G13.2.wgt.RDat	RP5-1136G13.2	7	148393559	148395756	0.215	rs1062072	-3.34	rs243482	-0.010440	-3.37	-1.223	444	21	enet	0.05	0.017	 1.112	2.66e-01
NA	./WEIGHTS//GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000197362.9.ZNF786.wgt.RDat	ZNF786	7	148766735	148787874	0.432	rs6974498	-2.79	rs1105261	 0.271218	-5.55	-0.607	373	11	lasso	0.28	1.9e-08	 0.608	5.43e-01
NA	./WEIGHTS//GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000204946.5.ZNF783.wgt.RDat	ZNF783	7	148959262	148994393	0.302	rs11763878	-2.86	rs7800756	 0.339486	-5.73	-0.314	387	 1	top1	0.34	3.5e-10	 0.314	7.54e-01
NA	./WEIGHTS//GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000244560.2.RP4-800G7.2.wgt.RDat	RP4-800G7.2	7	148982372	148994403	0.423	rs11763878	-2.86	rs7800756	 0.410309	-6.29	-0.314	376	 1	top1	0.41	1.7e-12	 0.314	7.54e-01
NA	./WEIGHTS//GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000171130.13.ATP6V0E2.wgt.RDat	ATP6V0E2	7	149570057	149577784	0.373	rs11763878	-2.86	rs10807976	 0.067398	-4.67	 0.052	256	 4	lasso	0.15	7.7e-05	 0.170	8.65e-01
NA	./WEIGHTS//GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000127399.10.LRRC61.wgt.RDat	LRRC61	7	150021447	150035239	0.429	rs11981739	 2.20	rs11769348	 0.342067	 5.84	-0.854	344	 1	top1	0.34	2.9e-10	-0.854	3.93e-01
NA	./WEIGHTS//GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000188707.4.ZBED6CL.wgt.RDat	ZBED6CL	7	150026938	150029808	0.317	rs11981739	 2.20	rs11769348	 0.151593	-4.52	-0.854	341	 1	top1	0.15	5.7e-05	 0.854	3.93e-01
NA	./WEIGHTS//GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000214022.7.REPIN1.wgt.RDat	REPIN1	7	150065278	150071133	0.185	rs11981739	 2.20	rs4449707	-0.009687	-3.46	-0.102	362	25	enet	-0.0096	0.74	-1.066	2.86e-01
NA	./WEIGHTS//GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000126870.11.WDR60.wgt.RDat	WDR60	7	158649269	158749438	0.320	rs6979985	-3.85	rs2657381	 0.205830	-4.80	 3.149	398	 3	lasso	0.28	2e-08	-3.693	2.21e-04
NA	./WEIGHTS//GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000106018.9.VIPR2.wgt.RDat	VIPR2	7	158820866	158937649	0.349	rs6979985	-3.85	rs6979985	 0.217270	 4.97	-3.854	332	 1	top1	0.22	1.2e-06	-3.854	1.16e-04
