PANEL	FILE	ID	CHR	P0	P1	HSQ	BEST.GWAS.ID	BEST.GWAS.Z	EQTL.ID	EQTL.R2	EQTL.Z	EQTL.GWAS.Z	NSNP	NWGT	MODEL	MODELCV.R2	MODELCV.PV	TWAS.Z	TWAS.P
NA	./WEIGHTS//GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000119878.5.CRIPT.wgt.RDat	CRIPT	2	46844290	46852881	0.346	rs13427354	 2.75	rs17768132	 0.16912	 4.66	 0.131	654	 1	top1	0.17	2.1e-05	 0.13100	8.96e-01
NA	./WEIGHTS//GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000272663.1.RP11-191L17.1.wgt.RDat	RP11-191L17.1	2	48667182	48667736	0.267	rs6705802	-3.88	rs3811519	 0.01963	-4.13	-3.031	421	 4	lasso	0.044	0.023	 2.70487	6.83e-03
NA	./WEIGHTS//GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000243244.1.STON1.wgt.RDat	STON1	2	48757310	48826025	0.402	rs6705802	-3.88	rs6729860	 0.23225	 5.51	-2.325	511	 1	top1	0.23	4.6e-07	-2.32500	2.01e-02
NA	./WEIGHTS//GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000233266.1.HMGB1P31.wgt.RDat	HMGB1P31	2	54278471	54278897	0.136	rs7569954	 2.30	rs6751105	 0.00106	 4.01	-1.370	444	19	enet	0.016	0.11	-1.22520	2.20e-01
NA	./WEIGHTS//GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000241114.1.AC008280.3.wgt.RDat	AC008280.3	2	54307111	54307417	0.312	rs7569954	 2.30	rs10205469	 0.07988	 4.76	-1.684	446	17	enet	0.13	0.00024	-1.11223	2.66e-01
NA	./WEIGHTS//GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000115310.13.RTN4.wgt.RDat	RTN4	2	55199325	55339757	0.238	rs13010217	-2.71	rs2588518	 0.27840	-5.53	 1.402	587	11	enet	0.28	1.6e-08	-1.57584	1.15e-01
NA	./WEIGHTS//GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000162929.9.KIAA1841.wgt.RDat	KIAA1841	2	61293006	61389455	0.108	rs2600665	-3.88	rs1177290	 0.05493	 4.14	-2.658	335	 2	lasso	0.057	0.011	-2.66844	7.62e-03
NA	./WEIGHTS//GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000173209.18.AHSA2.wgt.RDat	AHSA2	2	61404553	61413216	0.248	rs2600665	-3.88	rs1177285	 0.13173	-5.13	 3.032	293	13	enet	0.23	5.8e-07	-2.68586	7.23e-03
NA	./WEIGHTS//GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000257800.1.FNBP1P1.wgt.RDat	FNBP1P1	2	74347807	74350345	0.625	rs828867	-3.15	rs828842	 0.31460	 5.53	-1.397	351	 6	lasso	0.32	1.4e-09	-2.21031	2.71e-02
NA	./WEIGHTS//GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000115275.7.MOGS.wgt.RDat	MOGS	2	74688184	74692537	0.150	rs828867	-3.15	rs11694367	 0.06533	 4.00	 0.348	368	 3	lasso	0.074	0.0044	 0.26126	7.94e-01
NA	./WEIGHTS//GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000042493.11.CAPG.wgt.RDat	CAPG	2	85621871	85645555	0.268	rs6547618	-3.62	rs2568225	-0.00919	 3.06	 2.516	446	 4	lasso	0.0042	0.24	 2.31989	2.03e-02
NA	./WEIGHTS//GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000115486.7.GGCX.wgt.RDat	GGCX	2	85777678	85788670	0.377	rs6547618	-3.62	rs6705971	 0.17289	 4.97	 0.013	459	 1	top1	0.17	1.7e-05	 0.01300	9.90e-01
NA	./WEIGHTS//GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000132305.16.IMMT.wgt.RDat	IMMT	2	86371055	86422893	0.147	rs6745875	 3.20	rs6547660	 0.12458	-3.92	 1.839	470	 1	top1	0.12	0.00027	-1.83900	6.59e-02
NA	./WEIGHTS//GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000273080.1.RP11-301O19.1.wgt.RDat	RP11-301O19.1	2	86422713	86423172	0.139	rs6745875	 3.20	rs6547660	 0.23346	 4.82	 1.839	447	 1	top1	0.23	4.2e-07	 1.83900	6.59e-02
NA	./WEIGHTS//GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000068615.12.REEP1.wgt.RDat	REEP1	2	86441116	86565206	0.152	rs6745875	 3.20	rs3770059	 0.04431	-3.95	-2.508	481	 3	lasso	0.056	0.012	 2.27498	2.29e-02
NA	./WEIGHTS//GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000144115.12.THNSL2.wgt.RDat	THNSL2	2	88469835	88486146	0.769	rs13391553	 2.64	rs10865489	 0.47460	-6.73	 0.636	267	10	lasso	0.59	1.1e-19	-0.06901	9.45e-01
NA	./WEIGHTS//GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000144026.7.ZNF514.wgt.RDat	ZNF514	2	95818419	95831158	0.308	rs2320170	-1.96	rs3112998	-0.00354	-3.27	 0.331	106	17	enet	0.11	0.00072	-1.44455	1.49e-01
NA	./WEIGHTS//GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000155066.11.PROM2.wgt.RDat	PROM2	2	95940201	95957056	0.104	rs2320170	-1.96	rs4854239	 0.15311	-4.39	-0.322	112	 9	lasso	0.16	3.9e-05	 0.23447	8.15e-01
NA	./WEIGHTS//GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000144021.2.CIAO1.wgt.RDat	CIAO1	2	96931870	96937383	0.254	rs3731940	 1.71	rs3171927	 0.05112	-4.26	 1.645	149	 6	lasso	0.1	0.00093	-1.36592	1.72e-01
NA	./WEIGHTS//GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000198885.5.ITPRIPL1.wgt.RDat	ITPRIPL1	2	96991069	96994091	0.218	rs17119598	 2.32	rs2312955	 0.02266	 3.71	-1.295	158	 5	lasso	0.025	0.069	-1.48946	1.36e-01
NA	./WEIGHTS//GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000230606.6.AC159540.1.wgt.RDat	AC159540.1	2	98081083	98099107	0.204	rs1578957	-3.05	rs1375436	 0.08390	 3.51	 0.451	133	32	enet	0.085	0.0025	-0.04232	9.66e-01
NA	./WEIGHTS//GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000135951.10.TSGA10.wgt.RDat	TSGA10	2	99613724	99771099	0.210	rs6733135	 3.27	rs11123761	 0.13680	-4.14	-0.478	336	 1	top1	0.14	0.00013	 0.47800	6.33e-01
NA	./WEIGHTS//GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000163162.4.RNF149.wgt.RDat	RNF149	2	101887681	101925163	0.372	rs4241207	-3.25	rs13031025	 0.17567	 4.73	-0.795	410	 1	top1	0.18	1.4e-05	-0.79500	4.27e-01
NA	./WEIGHTS//GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000115604.6.IL18R1.wgt.RDat	IL18R1	2	102972389	103015218	0.214	rs11688145	-3.00	rs7568913	 0.11905	-4.74	 0.283	571	 9	lasso	0.13	0.00017	-0.34748	7.28e-01
NA	./WEIGHTS//GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000071051.9.NCK2.wgt.RDat	NCK2	2	106361354	106510730	0.355	rs11680713	-2.85	rs4851095	 0.01871	 3.91	-0.489	663	 5	lasso	0.039	0.03	-0.00277	9.98e-01
NA	./WEIGHTS//GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000163006.7.CCDC138.wgt.RDat	CCDC138	2	109403213	109501933	0.157	rs7556670	-3.81	rs17020526	-0.00612	-3.56	 2.329	403	 3	lasso	-0.00097	0.34	-1.46293	1.43e-01
NA	./WEIGHTS//GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000175701.6.LINC00116.wgt.RDat	LINC00116	2	110969106	110980516	0.298	rs2118828	-3.10	rs2271242	 0.17970	-4.50	 1.232	 72	 1	top1	0.18	1.1e-05	-1.23200	2.18e-01
NA	./WEIGHTS//GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000144152.8.FBLN7.wgt.RDat	FBLN7	2	112895962	112945791	0.247	rs7581524	 2.87	rs12328678	 0.00230	 3.55	-0.562	357	11	lasso	0.0032	0.26	-0.15394	8.78e-01
NA	./WEIGHTS//GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000169629.7.RGPD8.wgt.RDat	RGPD8	2	113127669	113192065	0.416	rs17042517	-3.39	rs6542056	 0.37582	-6.18	 1.478	423	 1	top1	0.38	2.4e-11	-1.47800	1.39e-01
NA	./WEIGHTS//GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000125630.11.POLR1B.wgt.RDat	POLR1B	2	113299492	113334635	0.307	rs17042517	-3.39	rs13412193	 0.24684	 4.96	 1.484	431	 1	top1	0.25	1.8e-07	 1.48400	1.38e-01
NA	./WEIGHTS//GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000237753.1.AC079922.3.wgt.RDat	AC079922.3	2	113399409	113403267	0.552	rs17042517	-3.39	rs4849090	 0.26168	 5.58	-0.238	466	 8	lasso	0.33	5.1e-10	 0.41466	6.78e-01
NA	./WEIGHTS//GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000189223.9.AC016683.6.wgt.RDat	AC016683.6	2	113969099	114034158	0.241	rs17042517	-3.39	rs11123172	 0.22708	-4.83	-0.108	477	 1	top1	0.23	6.3e-07	 0.10800	9.14e-01
NA	./WEIGHTS//GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000240356.2.RPL23AP7.wgt.RDat	RPL23AP7	2	114368079	114384667	0.390	rs17628215	 1.97	rs4849261	 0.40382	 6.27	-1.638	342	 1	top1	0.4	2.8e-12	-1.63800	1.01e-01
NA	./WEIGHTS//GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000115084.8.SLC35F5.wgt.RDat	SLC35F5	2	114470369	114514400	0.207	rs1505437	-2.39	rs4849269	 0.12834	 3.68	 1.642	330	 1	top1	0.13	0.00021	 1.64200	1.01e-01
NA	./WEIGHTS//GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000152076.14.CCDC74B.wgt.RDat	CCDC74B	2	130896860	130902707	0.256	rs12151738	 2.52	rs1968676	 0.04359	-3.45	 1.097	183	 1	top1	0.044	0.024	-1.09700	2.73e-01
NA	./WEIGHTS//GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000173272.9.MZT2A.wgt.RDat	MZT2A	2	132222473	132250316	0.562	rs10185789	 4.07	rs6724844	 0.31396	-5.52	-0.283	163	 1	top1	0.31	2.1e-09	 0.28300	7.77e-01
NA	./WEIGHTS//GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000152117.13.AC093838.4.wgt.RDat	AC093838.4	2	132250386	132279146	0.620	rs10185789	 4.07	rs12472061	 0.35180	-6.02	 0.231	162	 1	top1	0.35	1.4e-10	-0.23100	8.17e-01
NA	./WEIGHTS//GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000163040.10.CCDC74A.wgt.RDat	CCDC74A	2	132285406	132291239	0.147	rs13033319	 2.64	rs11900136	 0.13704	-4.26	 0.068	147	 1	top1	0.14	0.00013	-0.06800	9.46e-01
NA	./WEIGHTS//GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000121966.6.CXCR4.wgt.RDat	CXCR4	2	136871919	136875735	0.625	NA	   NA	NA	      NA	   NA	    NA	  0	 0	enet	0.0015	0.29	      NA	      NA
NA	./WEIGHTS//GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000080345.13.RIF1.wgt.RDat	RIF1	2	152266397	152359699	0.301	rs6433504	-3.40	rs2432957	 0.25440	-5.47	-0.551	436	 1	top1	0.25	1.1e-07	 0.55100	5.82e-01
NA	./WEIGHTS//GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000115165.5.CYTIP.wgt.RDat	CYTIP	2	158271131	158345473	0.349	rs2848647	 2.66	rs13420239	 0.02749	 3.86	 1.029	314	 1	top1	0.027	0.059	 1.02900	3.03e-01
NA	./WEIGHTS//GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000196151.6.WDSUB1.wgt.RDat	WDSUB1	2	160092304	160143310	0.203	rs17205728	-2.75	rs7591849	 0.21574	-5.12	 0.273	445	 3	lasso	0.22	1.2e-06	-0.19647	8.44e-01
NA	./WEIGHTS//GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000115339.9.GALNT3.wgt.RDat	GALNT3	2	166604101	166651192	0.280	rs13385399	-3.98	rs2304002	 0.13534	 4.90	 1.610	451	13	enet	0.24	3.3e-07	 0.72857	4.66e-01
NA	./WEIGHTS//GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000144362.7.PHOSPHO2.wgt.RDat	PHOSPHO2	2	170554697	170558218	0.257	rs2544374	 3.56	rs6750738	 0.10851	-4.72	 0.098	448	 3	lasso	0.16	4.6e-05	-0.06346	9.49e-01
NA	./WEIGHTS//GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000115840.9.SLC25A12.wgt.RDat	SLC25A12	2	172640880	172856352	0.248	rs908670	 3.73	rs12692978	-0.00656	 3.35	 3.575	540	 6	lasso	0.035	0.038	 2.17603	2.96e-02
NA	./WEIGHTS//GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000115935.12.WIPF1.wgt.RDat	WIPF1	2	175424300	175547644	0.234	rs16862397	 3.48	rs11675139	 0.16269	 4.66	 0.797	372	29	enet	0.18	9.9e-06	 0.04219	9.66e-01
NA	./WEIGHTS//GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000272800.1.RP11-438L19.1.wgt.RDat	RP11-438L19.1	2	184079047	184080128	0.331	rs288316	-4.19	rs7607737	 0.01523	-3.66	-1.779	371	62	enet	0.12	0.00033	 1.80639	7.09e-02
NA	./WEIGHTS//GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000138448.7.ITGAV.wgt.RDat	ITGAV	2	187454792	187545628	0.189	rs13422838	 2.59	rs12992288	 0.02196	-3.28	-2.352	281	18	enet	0.027	0.061	 0.68527	4.93e-01
NA	./WEIGHTS//GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000138381.5.ASNSD1.wgt.RDat	ASNSD1	2	190526111	190535557	0.308	rs6745182	-2.25	rs2289226	 0.00300	-4.12	 1.156	288	 6	lasso	0.065	0.0074	-1.26340	2.06e-01
NA	./WEIGHTS//GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000151689.8.INPP1.wgt.RDat	INPP1	2	191210231	191236391	0.194	rs1058180	-2.93	rs11692448	 0.15812	 4.47	-2.630	342	 1	top1	0.16	3.9e-05	-2.63000	8.54e-03
NA	./WEIGHTS//GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000226124.2.FTCDNL1.wgt.RDat	FTCDNL1	2	200625267	200715896	0.645	rs7596078	-3.60	rs6759018	 0.37980	 6.28	 1.558	335	13	lasso	0.41	1.6e-12	 1.56092	1.19e-01
NA	./WEIGHTS//GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000240344.4.PPIL3.wgt.RDat	PPIL3	2	201735630	201754026	0.311	rs296781	-5.03	rs7588993	 0.13633	-5.03	-0.943	455	18	enet	0.18	1e-05	 1.27843	2.01e-01
NA	./WEIGHTS//GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000155749.8.ALS2CR12.wgt.RDat	ALS2CR12	2	202152994	202222121	0.308	rs17468821	-3.12	rs1035142	 0.28619	 5.37	-1.047	363	 1	top1	0.29	1.4e-08	-1.04700	2.95e-01
NA	./WEIGHTS//GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000003393.10.ALS2.wgt.RDat	ALS2	2	202565277	202645912	0.580	rs13029266	 3.19	rs1011222	-0.00877	 4.11	 1.018	452	 1	top1	-0.0088	0.67	 1.01800	3.09e-01
NA	./WEIGHTS//GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000155760.1.FZD7.wgt.RDat	FZD7	2	202899310	202903160	0.671	rs13029266	 3.19	rs6740993	-0.01070	 3.87	 0.720	394	19	lasso	0.012	0.15	 0.69336	4.88e-01
NA	./WEIGHTS//GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000023228.9.NDUFS1.wgt.RDat	NDUFS1	2	206979541	207023981	0.271	rs849555	-4.46	rs4675588	 0.00645	-3.64	 0.395	431	48	enet	0.085	0.0024	-1.71813	8.58e-02
NA	./WEIGHTS//GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000138400.8.MDH1B.wgt.RDat	MDH1B	2	207602487	207625737	0.521	rs10197510	 3.01	rs10932164	 0.28067	 5.59	 0.163	476	 1	top1	0.28	2e-08	 0.16300	8.71e-01
NA	./WEIGHTS//GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000260804.2.RP11-566E18.3.wgt.RDat	RP11-566E18.3	2	217081768	217084915	0.466	rs925382	 2.98	rs1805382	 0.06200	 3.93	 1.173	498	 5	lasso	0.074	0.0045	 1.22494	2.21e-01
NA	./WEIGHTS//GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000261338.1.RP11-378A13.1.wgt.RDat	RP11-378A13.1	2	219120042	219122087	0.607	rs13426335	-2.79	rs736730	 0.55500	-7.86	-1.138	439	23	enet	0.61	6.7e-21	 1.30028	1.94e-01
NA	./WEIGHTS//GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000127838.9.PNKD.wgt.RDat	PNKD	2	219135115	219211516	0.176	rs13426335	-2.79	rs1008563	 0.11650	 4.42	-0.787	448	 1	top1	0.12	0.00042	-0.78700	4.31e-01
NA	./WEIGHTS//GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000168958.15.MFF.wgt.RDat	MFF	2	228189867	228222550	0.306	rs13008251	 3.57	rs7606754	 0.15307	 4.12	-0.026	523	 1	top1	0.15	5.2e-05	-0.02600	9.79e-01
NA	./WEIGHTS//GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000182600.5.C2orf82.wgt.RDat	C2orf82	2	233733724	233741633	0.165	rs12694922	 2.99	rs812383	 0.18112	-4.55	-1.388	445	 1	top1	0.18	1e-05	 1.38800	1.65e-01
NA	./WEIGHTS//GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000130414.7.NDUFA10.wgt.RDat	NDUFA10	2	240831867	240964819	0.366	rs2352821	-2.89	rs8369	 0.10351	-4.83	 1.409	601	 5	lasso	0.13	0.00015	-1.36188	1.73e-01
NA	./WEIGHTS//GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000115687.9.PASK.wgt.RDat	PASK	2	242045514	242088919	0.548	rs6718518	-2.98	rs3732342	 0.02517	 5.08	 0.956	424	 7	lasso	0.071	0.0052	 1.25833	2.08e-01
NA	./WEIGHTS//GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000180902.12.D2HGDH.wgt.RDat	D2HGDH	2	242673994	242708226	0.555	rs12987998	-2.92	rs10933568	 0.30740	 5.76	-1.625	212	26	enet	0.38	1.9e-11	-0.85699	3.91e-01
NA	./WEIGHTS//GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000234793.1.AC114730.7.wgt.RDat	AC114730.7	2	242694208	242695155	0.423	rs12987998	-2.92	rs7582582	 0.30042	 5.52	-1.563	201	22	enet	0.33	8.2e-10	-0.42348	6.72e-01
NA	./WEIGHTS//GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000261186.1.RP11-341N2.1.wgt.RDat	RP11-341N2.1	2	243029505	243030608	0.494	rs12987998	-2.92	rs4973686	 0.29489	 5.42	 0.067	 85	 1	top1	0.29	7.8e-09	 0.06700	9.47e-01
