PANEL	FILE	ID	CHR	P0	P1	HSQ	BEST.GWAS.ID	BEST.GWAS.Z	EQTL.ID	EQTL.R2	EQTL.Z	EQTL.GWAS.Z	NSNP	NWGT	MODEL	MODELCV.R2	MODELCV.PV	TWAS.Z	TWAS.P
NA	./WEIGHTS//GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000131626.11.PPFIA1.wgt.RDat	PPFIA1	11	70116806	70230509	0.439	rs561884	 2.81	rs2282481	 0.13175	-4.36	 0.340	440	 1	top1	0.13	0.00018	-0.3400	7.34e-01
NA	./WEIGHTS//GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000254682.1.RP11-660L16.2.wgt.RDat	RP11-660L16.2	11	71159720	71163203	0.535	rs3020098	 2.82	rs7928249	 0.34265	-6.88	-0.449	351	 4	lasso	0.49	2.6e-15	 0.7759	4.38e-01
NA	./WEIGHTS//GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000241170.2.RP11-147I3.1.wgt.RDat	RP11-147I3.1	11	74587331	74631067	0.303	rs4542437	 3.38	rs2119028	 0.07079	-4.63	 1.594	458	16	enet	0.12	0.00038	-1.6982	8.95e-02
NA	./WEIGHTS//GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000188997.3.KCTD21.wgt.RDat	KCTD21	11	77882295	77897862	0.405	rs10793321	-3.02	rs1144764	 0.21560	 5.37	-0.635	353	19	enet	0.39	7.9e-12	-0.0365	9.71e-01
NA	./WEIGHTS//GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000171202.2.TMEM126A.wgt.RDat	TMEM126A	11	85359011	85367591	0.121	rs10160337	-2.77	rs4944523	 0.03613	-4.07	 0.637	351	 6	lasso	0.046	0.021	-0.8618	3.89e-01
NA	./WEIGHTS//GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000182919.10.C11orf54.wgt.RDat	C11orf54	11	93475129	93497915	0.264	rs4753133	 3.09	rs4753444	 0.07486	-3.92	-0.911	401	 3	lasso	0.17	1.9e-05	 0.9072	3.64e-01
NA	./WEIGHTS//GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000137713.11.PPP2R1B.wgt.RDat	PPP2R1B	11	111606005	111637151	0.159	rs12146590	 2.27	rs615642	 0.07336	 4.19	-1.801	376	 2	lasso	0.09	0.0018	-1.4858	1.37e-01
NA	./WEIGHTS//GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000137720.3.C11orf1.wgt.RDat	C11orf1	11	111753092	111756699	0.157	rs3737445	-2.25	rs243908	-0.00807	 3.22	 0.330	332	21	enet	0.078	0.0035	-0.3384	7.35e-01
NA	./WEIGHTS//GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000197580.7.BCO2.wgt.RDat	BCO2	11	112046190	112095422	0.306	rs1945115	 3.45	rs7123686	 0.17937	 4.95	-1.158	407	 1	top1	0.18	1.1e-05	-1.1580	2.47e-01
NA	./WEIGHTS//GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000149292.12.TTC12.wgt.RDat	TTC12	11	113185251	113254266	0.481	rs4534613	-7.50	rs12282356	 0.38828	 6.10	 5.063	535	 5	lasso	0.43	3.2e-13	 4.8449	1.27e-06
NA	./WEIGHTS//GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000149582.11.TMEM25.wgt.RDat	TMEM25	11	118402073	118417995	0.414	rs7129048	 4.55	rs3825055	 0.28070	-5.62	-0.278	438	 1	top1	0.28	2e-08	 0.2780	7.81e-01
NA	./WEIGHTS//GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000118096.3.IFT46.wgt.RDat	IFT46	11	118415243	118443685	0.398	rs7129048	 4.55	rs11216883	 0.21712	-5.27	-0.286	443	 9	lasso	0.28	1.9e-08	 0.6072	5.44e-01
NA	./WEIGHTS//GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000196655.5.TRAPPC4.wgt.RDat	TRAPPC4	11	118889853	118893992	0.295	rs9332871	 4.18	rs569	 0.25332	 5.51	 0.613	372	 5	enet	0.26	7.9e-08	 0.5934	5.53e-01
NA	./WEIGHTS//GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000160695.10.VPS11.wgt.RDat	VPS11	11	118938403	118952688	0.399	rs17075	 3.83	rs2276060	 0.12687	 4.55	 3.330	375	 1	top1	0.13	0.00023	 3.3300	8.68e-04
NA	./WEIGHTS//GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000256269.2.HMBS.wgt.RDat	HMBS	11	118955576	118964259	0.216	rs17075	 3.83	rs1168568	 0.12518	 4.17	-2.791	365	 1	top1	0.13	0.00026	-2.7910	5.25e-03
NA	./WEIGHTS//GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000255248.2.RP11-166D19.1.wgt.RDat	RP11-166D19.1	11	121899063	121987031	0.363	rs12273567	-3.97	rs1791977	 0.20179	-4.53	-0.369	456	 1	top1	0.2	3e-06	 0.3690	7.12e-01
NA	./WEIGHTS//GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000110074.6.FOXRED1.wgt.RDat	FOXRED1	11	126141332	126148026	0.477	rs11220587	 4.38	rs608367	 0.31382	-5.92	-1.164	634	 6	lasso	0.34	2.9e-10	 1.3048	1.92e-01
NA	./WEIGHTS//GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000150455.9.TIRAP.wgt.RDat	TIRAP	11	126152960	126168740	0.490	rs11220587	 4.38	rs8177348	 0.05813	 4.07	-1.210	637	28	enet	0.069	0.0057	-0.8301	4.06e-01
NA	./WEIGHTS//GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000254905.1.RP11-712L6.7.wgt.RDat	RP11-712L6.7	11	126162817	126164149	0.314	rs11220587	 4.38	rs627911	 0.01743	 4.08	-1.181	629	 6	lasso	0.059	0.0099	 0.4398	6.60e-01
NA	./WEIGHTS//GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000120451.6.SNX19.wgt.RDat	SNX19	11	130745331	130786404	0.363	rs2131535	 3.73	rs12279359	 0.11972	-4.78	-3.496	646	 7	lasso	0.16	3.3e-05	 3.6548	2.57e-04
