PANEL	FILE	ID	CHR	P0	P1	HSQ	BEST.GWAS.ID	BEST.GWAS.Z	EQTL.ID	EQTL.R2	EQTL.Z	EQTL.GWAS.Z	NSNP	NWGT	MODEL	MODELCV.R2	MODELCV.PV	TWAS.Z	TWAS.P
NA	./WEIGHTS//GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000232677.2.LINC00665.wgt.RDat	LINC00665	19	36803969	36822620	0.224	rs17639574	-2.88	rs2972544	 0.14906	 5.36	-0.908	304	 1	top1	0.15	6.6e-05	-0.9080	0.36388
NA	./WEIGHTS//GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000233527.4.AC092295.7.wgt.RDat	AC092295.7	19	37063972	37085610	0.329	rs7245882	-3.55	rs3096617	 0.29343	 5.66	-0.839	305	 1	top1	0.29	8.6e-09	-0.8390	0.40147
NA	./WEIGHTS//GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000196381.6.ZNF781.wgt.RDat	ZNF781	19	38158652	38169674	0.159	rs3826849	 4.25	rs172786	 0.00691	 3.60	-1.131	291	53	enet	0.02	0.089	-1.5333	0.12521
NA	./WEIGHTS//GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000176222.7.ZNF404.wgt.RDat	ZNF404	19	44376515	44388203	0.303	rs2682563	 2.87	rs8104290	 0.07754	 4.32	 0.124	445	19	enet	0.18	1.3e-05	 0.2628	0.79267
NA	./WEIGHTS//GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000181027.6.FKRP.wgt.RDat	FKRP	19	47249303	47265263	0.297	rs311372	-3.06	rs314661	 0.16179	 4.89	 0.702	320	 6	lasso	0.22	8.7e-07	 0.5939	0.55261
NA	./WEIGHTS//GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000241015.2.TPM3P9.wgt.RDat	TPM3P9	19	53945049	53947923	0.546	rs12978545	 2.98	rs8102929	 0.37893	 6.02	-1.371	461	 5	lasso	0.39	1e-11	-1.1331	0.25716
NA	./WEIGHTS//GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000167608.7.TMC4.wgt.RDat	TMC4	19	54663846	54676944	0.284	rs7257994	 2.73	rs641738	 0.26019	-5.08	 0.925	452	 1	top1	0.26	7.7e-08	-0.9250	0.35497
NA	./WEIGHTS//GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000213015.4.ZNF580.wgt.RDat	ZNF580	19	56153418	56154835	0.500	rs12461110	-3.11	rs6509955	 0.35597	 5.91	 0.527	535	 4	lasso	0.44	1.4e-13	 1.2551	0.20945
NA	./WEIGHTS//GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000267454.1.ZNF582-AS1.wgt.RDat	ZNF582-AS1	19	56905025	56905810	0.301	rs11084445	-3.93	rs9636161	 0.16582	-4.55	 1.245	510	 3	lasso	0.22	7.4e-07	-0.6307	0.52823
NA	./WEIGHTS//GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000198046.7.ZNF667.wgt.RDat	ZNF667	19	56950694	56988487	0.560	rs11084445	-3.93	rs10423274	 0.01661	 3.79	 1.053	518	12	lasso	0.14	8.9e-05	 0.1305	0.89617
NA	./WEIGHTS//GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000196263.3.ZNF471.wgt.RDat	ZNF471	19	57019212	57041590	0.289	rs11084445	-3.93	rs3752176	 0.12779	-4.03	-0.821	494	 1	top1	0.13	0.00022	 0.8210	0.41165
NA	./WEIGHTS//GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000196867.3.ZFP28.wgt.RDat	ZFP28	19	57050317	57068169	0.244	rs11084445	-3.93	rs7260223	 0.10564	-4.61	-1.038	481	 5	lasso	0.11	5e-04	 0.9159	0.35971
NA	./WEIGHTS//GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000269696.1.AC007228.11.wgt.RDat	AC007228.11	19	57056935	57078780	0.486	rs11084445	-3.93	rs3813141	 0.38056	 6.36	 0.888	491	16	enet	0.39	8.5e-12	 1.0356	0.30041
NA	./WEIGHTS//GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000105136.15.ZNF419.wgt.RDat	ZNF419	19	58001499	58006048	0.359	rs7249682	-3.81	rs6510074	 0.26473	 5.47	 0.595	471	38	enet	0.28	2.3e-08	 1.2924	0.19620
NA	./WEIGHTS//GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000269867.1.CTD-2583A14.8.wgt.RDat	CTD-2583A14.8	19	58378406	58378762	0.344	rs7249682	-3.81	rs1047128	 0.21005	 5.16	 1.554	450	11	enet	0.25	1.1e-07	 1.3228	0.18590
NA	./WEIGHTS//GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000171574.13.ZNF584.wgt.RDat	ZNF584	19	58912871	58929694	0.299	rs2304521	-3.79	rs12980907	 0.21032	-4.68	 2.842	296	 1	top1	0.21	1.8e-06	-2.8420	0.00448
NA	./WEIGHTS//GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000213753.6.RPL23AP79.wgt.RDat	RPL23AP79	19	59086812	59102991	0.185	rs2304521	-3.79	rs7910	 0.05508	-4.14	 0.291	221	 1	top1	0.055	0.013	-0.2910	0.77105
