PANEL	FILE	ID	CHR	P0	P1	HSQ	BEST.GWAS.ID	BEST.GWAS.Z	EQTL.ID	EQTL.R2	EQTL.Z	EQTL.GWAS.Z	NSNP	NWGT	MODEL	MODELCV.R2	MODELCV.PV	TWAS.Z	TWAS.P
NA	./WEIGHTS//GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000142856.12.ITGB3BP.wgt.RDat	ITGB3BP	1	63906441	63994857	0.589	rs10489494	 3.23	rs855325	 0.52874	 7.27	 0.744	556	 4	lasso	0.55	5.9e-18	 0.84566	0.397741
NA	./WEIGHTS//GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000203965.8.EFCAB7.wgt.RDat	EFCAB7	1	63991243	64038364	0.235	rs10489494	 3.23	rs12760364	 0.01552	 3.45	 0.059	506	 7	lasso	0.017	0.11	 0.60400	0.545840
NA	./WEIGHTS//GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000162434.7.JAK1.wgt.RDat	JAK1	1	65301079	65432187	0.338	rs11208493	 3.05	rs310241	 0.21058	-5.14	-1.119	480	 2	lasso	0.23	4.6e-07	 1.17771	0.238912
NA	./WEIGHTS//GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000213625.4.LEPROT.wgt.RDat	LEPROT	1	65893465	65901690	0.229	rs11579738	 3.21	rs10889546	 0.06962	 4.10	 1.420	436	 3	lasso	0.073	0.0047	 0.49723	0.619024
NA	./WEIGHTS//GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000152760.5.TCTEX1D1.wgt.RDat	TCTEX1D1	1	67218143	67244470	0.267	rs1325266	 3.02	rs11208952	 0.23157	-5.11	 1.485	562	 7	lasso	0.26	8.7e-08	-2.12882	0.033269
NA	./WEIGHTS//GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000272864.1.RP11-17E13.2.wgt.RDat	RP11-17E13.2	1	75164453	75165017	0.197	rs11162571	-3.64	rs6673	 0.07694	-4.35	-1.934	373	18	enet	0.12	0.00035	 0.97844	0.327855
NA	./WEIGHTS//GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000116791.9.CRYZ.wgt.RDat	CRYZ	1	75171170	75198495	0.463	rs11162571	-3.64	rs10890142	 0.14097	 4.05	 0.594	386	 1	top1	0.14	1e-04	 0.59400	0.552512
NA	./WEIGHTS//GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000162623.11.TYW3.wgt.RDat	TYW3	1	75199802	75232362	0.344	rs11162571	-3.64	rs10874274	 0.17744	 4.88	 0.193	404	 1	top1	0.18	1.3e-05	 0.19300	0.846959
NA	./WEIGHTS//GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000261737.1.RP4-612B15.3.wgt.RDat	RP4-612B15.3	1	87169185	87170145	0.200	rs1321681	 2.66	rs7537393	-0.01030	-3.81	-0.515	382	 8	enet	0.043	0.024	 0.27184	0.785748
NA	./WEIGHTS//GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000183291.11.SEP15.wgt.RDat	SEP15	1	87328132	87380107	0.195	rs3806177	 4.03	rs12066353	 0.13829	 4.15	-1.741	456	 6	lasso	0.16	3.1e-05	-1.64826	0.099300
NA	./WEIGHTS//GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000137944.12.CCBL2.wgt.RDat	CCBL2	1	89401456	89435150	0.588	rs612767	-2.51	rs10922530	 0.39119	-6.59	 0.862	356	 1	top1	0.39	7.5e-12	-0.86200	0.388688
NA	./WEIGHTS//GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000197147.8.LRRC8B.wgt.RDat	LRRC8B	1	89990395	90063423	0.310	rs4593805	 3.39	rs359920	-0.01053	 3.49	-0.681	376	10	lasso	-0.0028	0.39	-1.38878	0.164899
NA	./WEIGHTS//GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000097046.8.CDC7.wgt.RDat	CDC7	1	91966408	91991321	0.257	rs346984	-3.41	rs17501937	 0.12248	 4.12	-0.290	546	 1	top1	0.12	3e-04	-0.29000	0.771816
NA	./WEIGHTS//GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000067208.10.EVI5.wgt.RDat	EVI5	1	92974253	93257961	0.247	rs546	 3.23	rs2031494	 0.32737	 5.61	-0.401	344	 1	top1	0.33	8.3e-10	-0.40100	0.688420
NA	./WEIGHTS//GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000223745.3.RP4-717I23.3.wgt.RDat	RP4-717I23.3	1	93727743	93811582	0.393	rs2493645	 3.36	rs17131699	 0.37012	-6.55	 2.969	316	19	enet	0.42	1e-12	-2.88455	0.003920
NA	./WEIGHTS//GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000233184.2.RP11-421L21.3.wgt.RDat	RP11-421L21.3	1	101491434	101552821	0.339	rs6693660	 2.72	rs4617425	 0.37384	 6.03	 0.526	516	 1	top1	0.37	2.8e-11	 0.52600	0.598888
NA	./WEIGHTS//GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000134184.8.GSTM1.wgt.RDat	GSTM1	1	110230436	110236367	0.353	rs529773	 3.41	rs11807	 0.01296	 3.86	 0.938	440	16	enet	0.12	0.00028	 3.00374	0.002667
NA	./WEIGHTS//GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000260246.1.AC000032.2.wgt.RDat	AC000032.2	1	110235739	110236364	0.372	rs529773	 3.41	rs11807	 0.01409	 3.93	 0.938	433	17	enet	0.13	0.00021	 2.92204	0.003477
NA	./WEIGHTS//GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000134201.6.GSTM5.wgt.RDat	GSTM5	1	110254864	110318050	0.318	rs529773	 3.41	rs10735234	 0.28149	 5.54	-1.553	453	 2	lasso	0.31	2.4e-09	-1.47353	0.140608
NA	./WEIGHTS//GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000241720.2.RP4-735C1.4.wgt.RDat	RP4-735C1.4	1	110268442	110317874	0.670	rs529773	 3.41	rs11807	 0.33654	 5.82	 0.938	452	 1	top1	0.34	4.4e-10	 0.93800	0.348244
NA	./WEIGHTS//GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000134202.6.GSTM3.wgt.RDat	GSTM3	1	110276554	110284384	0.683	rs529773	 3.41	rs11807	 0.34778	 5.90	 0.938	434	12	lasso	0.38	1.2e-11	 1.18169	0.237330
NA	./WEIGHTS//GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000143119.8.CD53.wgt.RDat	CD53	1	111415775	111442550	0.347	rs3795828	-2.78	rs718463	 0.04526	 4.13	 0.407	590	 6	lasso	0.12	0.00029	 0.83655	0.402846
NA	./WEIGHTS//GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000156171.10.DRAM2.wgt.RDat	DRAM2	1	111659955	111681745	0.349	rs694180	-2.49	rs3762374	 0.28417	 5.66	 0.832	571	 5	lasso	0.31	3.9e-09	 0.77007	0.441256
NA	./WEIGHTS//GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000134245.13.WNT2B.wgt.RDat	WNT2B	1	113009163	113060007	0.360	rs4425984	 3.82	rs3737136	 0.19146	 5.44	-1.921	396	 5	lasso	0.23	5.5e-07	-2.18577	0.028833
NA	./WEIGHTS//GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000007341.14.ST7L.wgt.RDat	ST7L	1	113081781	113163447	0.287	rs4425984	 3.82	rs10745330	 0.18289	 4.75	-2.438	375	 5	lasso	0.2	3.1e-06	-2.47730	0.013238
NA	./WEIGHTS//GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000116489.8.CAPZA1.wgt.RDat	CAPZA1	1	113189377	113214241	0.207	rs351360	 3.17	rs2932532	 0.16528	 4.13	-2.487	329	 1	top1	0.17	2.6e-05	-2.48700	0.012883
NA	./WEIGHTS//GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000116874.7.WARS2.wgt.RDat	WARS2	1	119573839	119683294	0.395	rs17185860	 2.44	rs2645303	 0.16050	-5.36	-0.402	448	31	enet	0.34	3.6e-10	 0.59653	0.550820
NA	./WEIGHTS//GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000231365.1.RP11-418J17.1.wgt.RDat	RP11-418J17.1	1	119683019	119818596	0.182	rs17185860	 2.44	rs10923767	 0.21338	-4.64	 1.167	474	 1	top1	0.21	1.5e-06	-1.16700	0.243210
NA	./WEIGHTS//GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000143067.4.ZNF697.wgt.RDat	ZNF697	1	120162045	120190396	0.280	rs4659246	-3.67	rs1045827	 0.01388	 3.71	 1.227	378	31	enet	0.098	0.0012	 2.23031	0.025727
NA	./WEIGHTS//GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000223345.3.HIST2H2BA.wgt.RDat	HIST2H2BA	1	120906028	120915073	0.216	rs4659246	-3.67	rs6600671	 0.24823	-4.95	-0.606	 77	 1	top1	0.25	1.7e-07	 0.60600	0.544515
NA	./WEIGHTS//GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000131778.13.CHD1L.wgt.RDat	CHD1L	1	146724278	146767443	0.374	rs6937	 2.54	rs11239968	 0.08268	-4.64	 0.348	427	 8	lasso	0.2	4.4e-06	-0.73383	0.463050
NA	./WEIGHTS//GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000162836.7.ACP6.wgt.RDat	ACP6	1	147101453	147142618	0.599	rs6937	 2.54	rs12119079	 0.39096	-6.63	 1.038	424	31	enet	0.53	4.5e-17	-0.78528	0.432290
NA	./WEIGHTS//GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000163131.6.CTSS.wgt.RDat	CTSS	1	150702672	150738433	0.168	rs10305649	 2.80	rs6698495	 0.06160	 3.62	-0.016	298	 1	top1	0.062	0.0088	-0.01600	0.987234
NA	./WEIGHTS//GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000259357.1.RP11-316M1.12.wgt.RDat	RP11-316M1.12	1	150937736	150938734	0.149	rs10305649	 2.80	rs12089989	 0.18385	-4.76	 0.023	294	 1	top1	0.18	8.7e-06	-0.02300	0.981650
NA	./WEIGHTS//GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000189171.9.S100A13.wgt.RDat	S100A13	1	153591263	153603836	0.368	rs11264972	-2.92	rs9330298	 0.26200	 5.82	-0.449	389	 7	lasso	0.34	4.6e-10	-0.46449	0.642296
NA	./WEIGHTS//GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000271853.1.RP1-178F15.5.wgt.RDat	RP1-178F15.5	1	153598808	153603587	0.409	rs11264972	-2.92	rs9330298	 0.28318	 5.94	-0.449	387	 6	lasso	0.36	7.8e-11	-0.45037	0.652447
NA	./WEIGHTS//GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000143537.9.ADAM15.wgt.RDat	ADAM15	1	155023762	155035252	0.426	rs9427097	 3.58	rs7542467	 0.03072	 3.41	 1.446	368	11	lasso	0.11	0.00053	 2.80055	0.005102
NA	./WEIGHTS//GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000160766.10.GBAP1.wgt.RDat	GBAP1	1	155183616	155197214	0.255	rs11264251	 3.38	rs2049805	 0.14076	-5.23	-2.275	326	25	enet	0.23	4.7e-07	 2.28117	0.022539
NA	./WEIGHTS//GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000163382.7.APOA1BP.wgt.RDat	APOA1BP	1	156561554	156564091	0.363	rs17383726	 2.75	rs12023410	 0.21931	-5.10	-0.880	420	 1	top1	0.22	1e-06	 0.88000	0.378859
NA	./WEIGHTS//GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000272668.1.RP11-190A12.8.wgt.RDat	RP11-190A12.8	1	159836744	159837475	0.533	rs3747623	-2.90	rs4133290	 0.35828	 5.88	 1.119	494	 1	top1	0.36	9e-11	 1.11900	0.263140
NA	./WEIGHTS//GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000143318.8.CASQ1.wgt.RDat	CASQ1	1	160160285	160171676	0.175	rs3747623	-2.90	rs617698	 0.37593	-6.03	-2.731	493	 1	top1	0.38	2.4e-11	 2.73100	0.006314
NA	./WEIGHTS//GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000213080.3.RP11-312J18.5.wgt.RDat	RP11-312J18.5	1	160864770	160865866	0.283	rs6427588	 2.18	rs977019	 0.13937	-4.11	 0.307	450	 1	top1	0.14	0.00011	-0.30700	0.758843
NA	./WEIGHTS//GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000235477.2.RP11-122G18.5.wgt.RDat	RP11-122G18.5	1	161337812	161341754	0.320	rs6427588	 2.18	rs13375736	 0.28547	-5.24	 1.345	393	 1	top1	0.29	1.5e-08	-1.34500	0.178625
