PANEL	FILE	ID	CHR	P0	P1	HSQ	BEST.GWAS.ID	BEST.GWAS.Z	EQTL.ID	EQTL.R2	EQTL.Z	EQTL.GWAS.Z	NSNP	NWGT	MODEL	MODELCV.R2	MODELCV.PV	TWAS.Z	TWAS.P
NA	./WEIGHTS//GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000006432.11.MAP3K9.wgt.RDat	MAP3K9	14	71189243	71276251	0.308	rs718854	-4.80	rs11623147	-0.00443	-3.62	-0.811	455	25	enet	0.057	0.011	-0.0418	0.966625
NA	./WEIGHTS//GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000100731.11.PCNX.wgt.RDat	PCNX	14	71374122	71582099	0.274	rs36531	-5.08	rs7154437	 0.26932	-5.45	-0.172	444	 5	lasso	0.28	2.3e-08	-0.1895	0.849662
NA	./WEIGHTS//GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000165861.9.ZFYVE1.wgt.RDat	ZFYVE1	14	73436159	73493920	0.239	rs10142046	-3.21	rs1540343	 0.05055	 3.87	-0.182	473	 1	top1	0.051	0.016	-0.1820	0.855583
NA	./WEIGHTS//GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000119673.10.ACOT2.wgt.RDat	ACOT2	14	74034324	74042357	0.505	rs362439	-2.58	rs1074501	 0.32160	 5.94	-0.255	344	 8	lasso	0.37	3.3e-11	-0.2642	0.791629
NA	./WEIGHTS//GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000177465.4.ACOT4.wgt.RDat	ACOT4	14	74058410	74063200	0.266	rs362439	-2.58	rs12590145	 0.08051	 4.54	 0.324	353	 5	lasso	0.14	0.00012	 0.3788	0.704869
NA	./WEIGHTS//GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000176903.3.PNMA1.wgt.RDat	PNMA1	14	74178494	74181128	0.208	rs1860710	-2.42	rs8007548	 0.08977	-3.86	 0.052	379	 1	top1	0.09	0.0019	-0.0520	0.958529
NA	./WEIGHTS//GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000259065.1.RP5-1021I20.1.wgt.RDat	RP5-1021I20.1	14	74254063	74269973	0.255	rs8009522	-2.44	rs17182607	 0.26239	 5.26	-0.764	376	 1	top1	0.26	6.7e-08	-0.7640	0.444867
NA	./WEIGHTS//GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000119636.11.CCDC176.wgt.RDat	CCDC176	14	74489619	74549566	0.192	rs2240624	 3.74	rs7153587	-0.00939	 3.61	-0.900	405	 9	enet	0.016	0.11	 0.3349	0.737712
NA	./WEIGHTS//GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000259114.1.AC005484.5.wgt.RDat	AC005484.5	14	74498500	74549566	0.163	rs2240624	 3.74	rs7153587	 0.02349	 3.79	-0.900	399	 1	top1	0.023	0.074	-0.9000	0.368120
NA	./WEIGHTS//GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000205659.6.LIN52.wgt.RDat	LIN52	14	74551499	74667936	0.218	rs10162454	-5.93	rs4903202	 0.02511	 4.44	-0.685	434	 1	lasso	0.048	0.019	-0.6850	0.493344
NA	./WEIGHTS//GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000119685.15.TTLL5.wgt.RDat	TTLL5	14	76127567	76421421	0.232	rs10149880	-2.71	rs17183738	 0.08948	-3.82	-0.200	614	 1	top1	0.089	0.0019	 0.2000	0.841481
NA	./WEIGHTS//GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000100577.14.GSTZ1.wgt.RDat	GSTZ1	14	77787706	77797940	0.291	rs11159248	 2.57	rs2111699	 0.18169	 4.94	-1.021	530	 1	top1	0.18	9.9e-06	-1.0210	0.307254
NA	./WEIGHTS//GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000042317.12.SPATA7.wgt.RDat	SPATA7	14	88851268	88921627	0.478	rs11159833	 3.40	rs845758	 0.31872	-6.01	 0.827	504	 1	top1	0.32	1.5e-09	-0.8270	0.408237
NA	./WEIGHTS//GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000165929.8.TC2N.wgt.RDat	TC2N	14	92251506	92333880	0.512	rs7140841	-3.38	rs10498632	 0.30051	 5.87	-0.224	487	40	enet	0.37	4.7e-11	 0.5033	0.614724
NA	./WEIGHTS//GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000271780.1.RP11-1017G21.5.wgt.RDat	RP11-1017G21.5	14	102414684	102415762	0.242	rs2256537	-3.24	rs2474675	 0.10705	 4.72	-2.347	325	 1	top1	0.11	0.00071	-2.3470	0.018925
NA	./WEIGHTS//GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000269958.1.RP11-73M18.8.wgt.RDat	RP11-73M18.8	14	104162690	104163500	0.353	rs8015712	-3.59	rs2296482	 0.13140	 5.18	 1.523	333	34	enet	0.25	1.2e-07	 3.3280	0.000875
NA	./WEIGHTS//GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000126215.9.XRCC3.wgt.RDat	XRCC3	14	104163946	104181841	0.122	rs8015712	-3.59	rs2223937	 0.01879	 3.90	 1.448	335	 1	top1	0.019	0.098	 1.4480	0.147617
NA	./WEIGHTS//GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000156414.14.TDRD9.wgt.RDat	TDRD9	14	104394799	104519004	0.201	rs8015712	-3.59	rs10149651	 0.23568	 5.15	-1.529	358	 1	top1	0.24	3.7e-07	-1.5290	0.126264
NA	./WEIGHTS//GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000099814.11.CEP170B.wgt.RDat	CEP170B	14	105331617	105363107	0.236	rs3809456	-3.40	rs2816632	-0.01075	 3.22	 1.024	324	29	enet	0.016	0.12	 0.8884	0.374321
NA	./WEIGHTS//GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000140104.9.C14orf79.wgt.RDat	C14orf79	14	105452112	105465864	0.367	rs3809456	-3.40	rs2582574	 0.31379	 5.58	-0.608	299	 1	top1	0.31	2.2e-09	-0.6080	0.543187
NA	./WEIGHTS//GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000183828.10.NUDT14.wgt.RDat	NUDT14	14	105639275	105647649	0.361	rs3809456	-3.40	rs3825761	 0.29600	-5.49	 0.273	243	 1	top1	0.3	7.3e-09	-0.2730	0.784853
