PANEL	FILE	ID	CHR	P0	P1	HSQ	BEST.GWAS.ID	BEST.GWAS.Z	EQTL.ID	EQTL.R2	EQTL.Z	EQTL.GWAS.Z	NSNP	NWGT	MODEL	MODELCV.R2	MODELCV.PV	TWAS.Z	TWAS.P
NA	./WEIGHTS//GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000168038.6.ULK4.wgt.RDat	ULK4	3	41288090	42003922	0.532	rs4135385	 2.50	rs7629767	 4.13e-01	 6.29	 1.468	 647	14	lasso	0.42	7.7e-13	 1.2519	2.11e-01
NA	./WEIGHTS//GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000181061.9.HIGD1A.wgt.RDat	HIGD1A	3	42825790	42846023	0.277	rs7641667	 4.26	rs339683	 2.42e-02	-4.36	 1.351	 439	36	enet	0.12	0.00036	-1.1781	2.39e-01
NA	./WEIGHTS//GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000144647.5.POMGNT2.wgt.RDat	POMGNT2	3	43120724	43147568	0.221	rs7641667	 4.26	rs4683356	 2.19e-01	 4.72	-1.305	 372	 1	top1	0.22	1e-06	-1.3050	1.92e-01
NA	./WEIGHTS//GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000011376.5.LARS2.wgt.RDat	LARS2	3	45429998	45590913	0.588	rs7636868	 3.21	rs11549809	 4.97e-01	-6.99	-1.126	 569	 1	top1	0.5	9.7e-16	 1.1260	2.60e-01
NA	./WEIGHTS//GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000163827.8.LRRC2.wgt.RDat	LRRC2	3	46556913	46608040	0.354	rs9855938	 2.42	rs13353497	 1.03e-01	-4.36	-0.516	 385	29	enet	0.15	6.6e-05	 1.4689	1.42e-01
NA	./WEIGHTS//GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000178038.12.ALS2CL.wgt.RDat	ALS2CL	3	46710679	46735194	0.267	rs9855938	 2.42	rs11718902	 2.47e-01	 5.13	 0.474	 334	 1	top1	0.25	1.8e-07	 0.4740	6.35e-01
NA	./WEIGHTS//GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000164048.9.ZNF589.wgt.RDat	ZNF589	3	48282590	48340743	0.420	rs3172494	-4.00	rs6787500	 2.54e-01	 5.09	-0.710	 248	 1	top1	0.25	1.2e-07	-0.7100	4.78e-01
NA	./WEIGHTS//GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000229759.1.MRPS18AP1.wgt.RDat	MRPS18AP1	3	48297840	48298428	0.295	rs3172494	-4.00	rs7619865	 1.91e-01	 5.26	-0.905	 239	15	lasso	0.22	1.1e-06	-0.9353	3.50e-01
NA	./WEIGHTS//GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000114270.11.COL7A1.wgt.RDat	COL7A1	3	48601506	48632700	0.223	rs3172494	-4.00	rs2633958	 1.60e-02	 3.34	-0.268	 243	 4	lasso	0.017	0.11	-0.9187	3.58e-01
NA	./WEIGHTS//GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000213672.3.NCKIPSD.wgt.RDat	NCKIPSD	3	48701364	48723797	0.155	rs34759087	-5.41	rs11715581	 7.05e-02	-4.53	 3.840	 256	16	enet	0.11	0.00055	-2.9364	3.32e-03
NA	./WEIGHTS//GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000178252.13.WDR6.wgt.RDat	WDR6	3	49045041	49052151	0.200	rs34759087	-5.41	rs3821876	 1.61e-03	 4.03	-0.172	 256	13	lasso	0.035	0.038	 0.7881	4.31e-01
NA	./WEIGHTS//GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000145020.10.AMT.wgt.RDat	AMT	3	49454211	49460186	0.106	rs34759087	-5.41	rs1982861	 4.83e-02	-3.49	 4.039	 279	10	lasso	0.067	0.0065	-3.8675	1.10e-04
NA	./WEIGHTS//GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000164068.11.RNF123.wgt.RDat	RNF123	3	49728563	49753910	0.232	rs4625	-4.86	rs7634902	 5.27e-02	 3.94	 4.672	 319	 1	top1	0.053	0.014	 4.6720	2.98e-06
NA	./WEIGHTS//GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000004534.10.RBM6.wgt.RDat	RBM6	3	49977440	50114683	0.214	rs4625	-4.86	rs6765484	 2.49e-01	 5.29	-4.240	 375	 4	lasso	0.29	8.8e-09	-4.3822	1.18e-05
NA	./WEIGHTS//GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000232352.1.SEMA3B-AS1.wgt.RDat	SEMA3B-AS1	3	50304073	50304803	0.670	rs695238	 4.76	rs2073498	-1.07e-02	 4.09	 4.319	 327	13	lasso	0.0099	0.17	 3.1553	1.60e-03
NA	./WEIGHTS//GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000186792.11.HYAL3.wgt.RDat	HYAL3	3	50331063	50333204	0.434	rs695238	 4.76	rs2236947	 2.80e-01	-5.42	 0.934	 320	 6	lasso	0.33	4.9e-10	-1.0595	2.89e-01
NA	./WEIGHTS//GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000243477.1.NAT6.wgt.RDat	NAT6	3	50333833	50335514	0.318	rs695238	 4.76	rs13100173	 1.96e-01	 4.83	 1.015	 320	 1	top1	0.2	4.2e-06	 1.0150	3.10e-01
NA	./WEIGHTS//GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000114735.5.HEMK1.wgt.RDat	HEMK1	3	50606583	50622366	0.163	rs12629572	 4.37	rs12491425	 1.48e-02	-3.49	 1.813	 315	19	enet	0.027	0.061	-1.7632	7.79e-02
NA	./WEIGHTS//GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000164088.13.PPM1M.wgt.RDat	PPM1M	3	52279841	52284613	0.246	rs16943	-3.20	rs17052058	-5.31e-03	 4.07	-0.352	 308	29	enet	0.039	0.03	 0.3866	6.99e-01
NA	./WEIGHTS//GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000114841.13.DNAH1.wgt.RDat	DNAH1	3	52350335	52434507	0.325	rs16943	-3.20	rs1769	 2.55e-01	-5.37	-0.991	 368	19	enet	0.29	8.1e-09	 1.5495	1.21e-01
NA	./WEIGHTS//GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000239799.1.ITIH4-AS1.wgt.RDat	ITIH4-AS1	3	52857951	52859330	0.203	rs6770152	 3.61	rs6445539	 1.43e-02	 3.65	-1.437	 377	28	enet	0.082	0.0028	-1.2938	1.96e-01
NA	./WEIGHTS//GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000163933.5.RFT1.wgt.RDat	RFT1	3	53122499	53164478	0.315	rs13080668	-3.77	rs2564921	 1.72e-01	 5.45	-1.604	 373	14	enet	0.3	5.9e-09	-0.1599	8.73e-01
NA	./WEIGHTS//GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000016391.6.CHDH.wgt.RDat	CHDH	3	53852965	53880417	0.367	rs13080668	-3.77	rs11717167	 6.08e-02	 3.55	-0.601	 498	 5	lasso	0.12	0.00042	-0.2060	8.37e-01
NA	./WEIGHTS//GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000113812.9.ACTR8.wgt.RDat	ACTR8	3	53901093	53916229	0.431	rs13080668	-3.77	rs999515	 1.76e-01	-4.60	 2.377	 496	 1	top1	0.18	1.4e-05	-2.3770	1.75e-02
NA	./WEIGHTS//GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000180376.12.CCDC66.wgt.RDat	CCDC66	3	56591189	56653929	0.182	rs1948722	-2.90	rs6791987	 2.38e-01	-4.88	 0.019	 463	 1	top1	0.24	3.2e-07	-0.0190	9.85e-01
NA	./WEIGHTS//GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000272182.1.RP11-802O23.3.wgt.RDat	RP11-802O23.3	3	58413982	58414542	0.342	rs6796752	-3.04	rs6786088	 6.33e-02	 3.88	-1.262	 423	 1	top1	0.063	0.008	-1.2620	2.07e-01
NA	./WEIGHTS//GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000144741.13.SLC25A26.wgt.RDat	SLC25A26	3	66119285	66421837	0.249	rs1129179	 3.56	rs782728	 1.63e-01	-4.57	 0.950	 558	 1	top1	0.16	3e-05	-0.9500	3.42e-01
NA	./WEIGHTS//GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000239445.1.ST3GAL6-AS1.wgt.RDat	ST3GAL6-AS1	3	98433174	98451495	0.288	rs3762660	-2.74	rs4857414	 3.53e-01	-5.85	-1.430	 395	 1	top1	0.35	1.3e-10	 1.4300	1.53e-01
NA	./WEIGHTS//GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000114021.7.NIT2.wgt.RDat	NIT2	3	100053545	100075710	0.375	rs2289508	-2.01	rs2289506	 2.09e-01	-5.73	 0.750	 377	 9	lasso	0.22	7.7e-07	-0.7831	4.34e-01
NA	./WEIGHTS//GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000206535.3.LNP1.wgt.RDat	LNP1	3	100148541	100175163	0.562	rs2289508	-2.01	rs6797397	 3.19e-01	-5.62	 0.440	 392	 8	lasso	0.34	4.1e-10	-0.3939	6.94e-01
NA	./WEIGHTS//GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000174173.6.TRMT10C.wgt.RDat	TRMT10C	3	101280706	101285290	0.181	rs1849467	 2.32	rs6777292	 1.19e-02	 3.39	 0.599	 352	23	enet	0.025	0.069	-0.2583	7.96e-01
NA	./WEIGHTS//GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000244119.1.PDCL3P4.wgt.RDat	PDCL3P4	3	101431316	101432035	0.261	rs1849467	 2.32	rs35117343	 1.79e-01	 4.93	-1.978	 318	 1	top1	0.18	1.1e-05	-1.9780	4.79e-02
NA	./WEIGHTS//GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000249474.1.RP11-49I4.3.wgt.RDat	RP11-49I4.3	3	101542637	101543842	0.304	rs1849467	 2.32	rs7622940	 9.68e-05	-3.34	-1.621	 315	 7	lasso	0.035	0.037	 1.2964	1.95e-01
NA	./WEIGHTS//GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000114446.4.IFT57.wgt.RDat	IFT57	3	107879659	107941417	0.217	rs923952	-3.44	rs10514750	 3.10e-02	 3.63	 2.234	 412	 6	lasso	0.13	0.00017	-0.3031	7.62e-01
NA	./WEIGHTS//GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000072858.6.SIDT1.wgt.RDat	SIDT1	3	113251143	113348425	0.690	rs7625411	 3.67	rs3773688	 3.91e-01	 6.24	-0.259	 470	 1	top1	0.39	7.4e-12	-0.2590	7.96e-01
NA	./WEIGHTS//GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000144909.7.OSBPL11.wgt.RDat	OSBPL11	3	125247702	125313934	0.280	rs10934739	-3.08	rs9857500	 4.55e-02	 3.97	-0.246	 387	28	enet	0.12	0.00027	 0.6682	5.04e-01
NA	./WEIGHTS//GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000171084.11.FAM86JP.wgt.RDat	FAM86JP	3	125635463	125648867	0.496	rs10934739	-3.08	rs12495947	 3.42e-01	 6.35	 0.027	 398	 7	lasso	0.48	5.7e-15	 0.6032	5.46e-01
NA	./WEIGHTS//GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000189366.5.ALG1L.wgt.RDat	ALG1L	3	125648118	125655882	0.375	rs10934739	-3.08	rs11920522	 2.66e-01	-5.76	 0.011	 405	 6	lasso	0.29	1.2e-08	-0.3120	7.55e-01
NA	./WEIGHTS//GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000070476.10.ZXDC.wgt.RDat	ZXDC	3	126156444	126194762	0.242	rs10934739	-3.08	rs1687464	 2.35e-01	-4.84	-0.395	 511	13	enet	0.24	2.3e-07	 0.4327	6.65e-01
NA	./WEIGHTS//GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000163902.7.RPN1.wgt.RDat	RPN1	3	128338817	128399918	0.295	rs2712419	 3.47	rs4857911	 1.45e-01	 4.52	 1.054	 357	 5	lasso	0.15	7e-05	 1.1706	2.42e-01
NA	./WEIGHTS//GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000261159.1.RP11-723O4.9.wgt.RDat	RP11-723O4.9	3	128578559	128579369	0.164	rs2712419	 3.47	rs13081864	 6.29e-02	 3.96	 0.582	 351	 1	top1	0.063	0.0082	 0.5820	5.61e-01
NA	./WEIGHTS//GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000181789.10.COPG1.wgt.RDat	COPG1	3	128968449	128996614	0.244	rs876198	 3.41	rs6790635	 9.43e-04	 3.50	 2.128	 303	57	enet	0.029	0.053	 2.6325	8.48e-03
NA	./WEIGHTS//GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000196455.3.PIK3R4.wgt.RDat	PIK3R4	3	130397779	130465673	0.387	rs2037178	 3.82	rs11713445	 5.40e-02	 3.80	-0.756	 387	57	enet	0.098	0.0012	-0.5948	5.52e-01
NA	./WEIGHTS//GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000113971.14.NPHP3.wgt.RDat	NPHP3	3	132339976	132441303	0.433	rs16839984	-3.48	rs16839527	 2.36e-01	-5.53	 0.062	 463	21	enet	0.35	1.5e-10	-1.0992	2.72e-01
NA	./WEIGHTS//GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000273486.1.RP11-731C17.2.wgt.RDat	RP11-731C17.2	3	136556180	136557863	0.109	rs34992220	 5.88	rs1533445	 7.91e-02	-4.06	 0.722	 331	 3	lasso	0.092	0.0016	-0.7422	4.58e-01
NA	./WEIGHTS//GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000144895.7.EIF2A.wgt.RDat	EIF2A	3	150270141	150302029	0.455	rs6799014	-4.14	rs7631671	 4.32e-01	-6.49	-3.248	 431	 1	top1	0.43	2.9e-13	 3.2480	1.16e-03
NA	./WEIGHTS//GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000174891.8.RSRC1.wgt.RDat	RSRC1	3	157825578	158263519	0.429	rs3845980	-4.76	rs827123	 2.21e-02	-3.46	-3.098	 528	 1	top1	0.022	0.08	 3.0980	1.95e-03
NA	./WEIGHTS//GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000240207.2.RP11-379F4.4.wgt.RDat	RP11-379F4.4	3	158450052	158501859	0.474	rs6804180	-4.53	rs12489730	 3.43e-01	 5.79	 0.883	 414	 3	lasso	0.42	5.5e-13	 1.6277	1.04e-01
NA	./WEIGHTS//GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000068885.10.IFT80.wgt.RDat	IFT80	3	159992318	160112098	0.152	rs9872563	 2.87	rs10923	 8.92e-02	 4.22	-1.216	 399	 1	top1	0.089	0.0019	-1.2160	2.24e-01
NA	./WEIGHTS//GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000269889.1.RP11-816J6.3.wgt.RDat	RP11-816J6.3	3	169487437	169489831	0.186	rs16853486	-2.74	rs10936614	 1.69e-03	 3.39	 0.698	 404	 1	top1	0.0017	0.28	 0.6980	4.85e-01
NA	./WEIGHTS//GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000114796.11.KLHL24.wgt.RDat	KLHL24	3	183353356	183402265	0.209	rs4912515	 4.30	rs6777778	 1.48e-01	-4.57	-1.518	 484	 1	top1	0.15	7.2e-05	 1.5180	1.29e-01
NA	./WEIGHTS//GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000156931.11.VPS8.wgt.RDat	VPS8	3	184529931	184770402	0.293	rs9847739	 3.90	rs6444035	 7.03e-02	 3.86	 0.858	 506	 1	top1	0.07	0.0054	 0.8580	3.91e-01
NA	./WEIGHTS//GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000113838.8.TBCCD1.wgt.RDat	TBCCD1	3	186268918	186285141	0.526	rs2889789	-3.17	rs9878039	-8.09e-03	 4.02	 0.010	 534	12	lasso	0.043	0.025	-0.0894	9.29e-01
NA	./WEIGHTS//GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000114331.8.ACAP2.wgt.RDat	ACAP2	3	194995465	195163807	0.368	rs711993	-3.17	rs823303	 3.01e-01	 5.62	 1.644	 429	 1	top1	0.3	5.3e-09	 1.6440	1.00e-01
NA	./WEIGHTS//GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000224769.1.AC069213.1.wgt.RDat	AC069213.1	3	195341818	195347104	0.542	rs6605338	-2.66	rs842225	 2.07e-01	 5.27	 0.793	 290	 7	lasso	0.39	6.4e-12	 1.2075	2.27e-01
NA	./WEIGHTS//GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000270170.1.NCBP2-AS2.wgt.RDat	NCBP2-AS2	3	196669494	196670411	0.470	rs7649045	 3.55	rs7643566	 1.58e-01	 4.57	-0.856	 438	23	enet	0.24	2.9e-07	-1.3535	1.76e-01
