PANEL	FILE	ID	CHR	P0	P1	HSQ	BEST.GWAS.ID	BEST.GWAS.Z	EQTL.ID	EQTL.R2	EQTL.Z	EQTL.GWAS.Z	NSNP	NWGT	MODEL	MODELCV.R2	MODELCV.PV	TWAS.Z	TWAS.P
NA	./WEIGHTS//GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000204169.6.AGAP7.wgt.RDat	AGAP7	10	51464162	51486327	0.4615	rs717721	-3.37	rs10821609	 0.29842	 5.37	 0.147	 69	 4	lasso	0.38	2.2e-11	-0.1799	0.85723
NA	./WEIGHTS//GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000099290.11.FAM21A.wgt.RDat	FAM21A	10	51827648	51893269	0.6120	rs4935050	-2.42	rs2338050	 0.48536	-6.84	 1.462	300	 1	top1	0.49	2.7e-15	-1.4620	0.14374
NA	./WEIGHTS//GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000204147.5.ASAH2B.wgt.RDat	ASAH2B	10	52499078	52516948	0.3108	rs11815954	 2.29	rs6479768	 0.18547	-5.30	-0.744	473	 4	lasso	0.31	3.3e-09	 0.5097	0.61027
NA	./WEIGHTS//GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000148572.10.NRBF2.wgt.RDat	NRBF2	10	64893050	64914783	0.2956	rs7078927	 4.13	rs10822184	 0.25659	 5.46	 0.454	386	 1	top1	0.26	9.8e-08	 0.4540	0.64983
NA	./WEIGHTS//GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000042286.10.AIFM2.wgt.RDat	AIFM2	10	71857979	71892690	0.4814	rs7101088	-2.74	rs6480442	 0.43401	-6.43	 0.009	733	10	enet	0.47	1.2e-14	-0.0977	0.92217
NA	./WEIGHTS//GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000107736.15.CDH23.wgt.RDat	CDH23	10	73156691	73575702	0.4872	rs1054635	 3.85	rs7898272	-0.00645	 3.04	 0.899	842	11	lasso	0.002	0.28	-0.8566	0.39165
NA	./WEIGHTS//GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000107745.12.MICU1.wgt.RDat	MICU1	10	74127098	74385899	0.2709	rs11000433	-3.15	rs7896365	-0.00803	-3.10	 0.442	403	35	enet	0.0045	0.24	 1.3026	0.19270
NA	./WEIGHTS//GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000156026.10.MCU.wgt.RDat	MCU	10	74451889	74647452	0.3596	rs11000433	-3.15	rs12247568	-0.01049	 4.86	 0.982	315	 4	lasso	-0.0075	0.59	 0.8693	0.38467
NA	./WEIGHTS//GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000166321.9.NUDT13.wgt.RDat	NUDT13	10	74870217	74891586	0.0967	rs11000433	-3.15	rs7918396	 0.03960	-3.95	 1.394	223	 7	lasso	0.041	0.027	-1.5054	0.13221
NA	./WEIGHTS//GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000148655.10.C10orf11.wgt.RDat	C10orf11	10	77360998	78319925	0.3165	rs17691239	 3.39	rs4746395	 0.14974	-5.19	 0.018	878	 8	lasso	0.21	1.4e-06	 0.0752	0.94008
NA	./WEIGHTS//GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000226381.3.RP11-119F19.2.wgt.RDat	RP11-119F19.2	10	81425253	81526085	0.3348	rs942789	-3.35	rs12146166	 0.04619	 3.69	 1.651	365	 1	top1	0.046	0.021	 1.6510	0.09874
NA	./WEIGHTS//GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000133661.11.SFTPD.wgt.RDat	SFTPD	10	81697496	81742370	0.3019	rs1078524	-2.15	rs7908468	 0.15176	-4.84	-0.281	314	 1	top1	0.15	5.7e-05	 0.2810	0.77871
NA	./WEIGHTS//GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000189129.9.PLAC9.wgt.RDat	PLAC9	10	81891438	81905115	0.2862	rs1078524	-2.15	rs1953600	 0.02883	 4.02	 1.470	393	28	enet	0.11	0.00046	 1.4106	0.15836
NA	./WEIGHTS//GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000122359.13.ANXA11.wgt.RDat	ANXA11	10	81910645	81965328	0.3014	rs7908701	 2.33	rs12763624	 0.31381	-5.56	-0.964	437	 1	top1	0.31	2.2e-09	 0.9640	0.33505
NA	./WEIGHTS//GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000026103.15.FAS.wgt.RDat	FAS	10	90750414	90775542	0.4532	rs10887841	 3.36	rs1926196	 0.25207	 5.63	-1.337	563	 5	lasso	0.25	1.3e-07	-0.9697	0.33218
NA	./WEIGHTS//GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000152778.7.IFIT5.wgt.RDat	IFIT5	10	91174343	91180758	0.3405	rs7917083	 3.77	rs304505	 0.18641	-4.79	-1.399	547	 9	lasso	0.27	5.1e-08	 1.4182	0.15613
NA	./WEIGHTS//GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000232229.1.LINC00865.wgt.RDat	LINC00865	10	91589267	91600618	0.5524	rs7917083	 3.77	rs1326198	 0.44084	 6.53	-0.691	488	 5	lasso	0.46	3e-14	-0.4679	0.63984
NA	./WEIGHTS//GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000270670.1.RP11-248C1.3.wgt.RDat	RP11-248C1.3	10	91597369	91599091	0.3877	rs7917083	 3.77	rs1326198	 0.30841	 5.89	-0.691	483	 4	lasso	0.31	2.1e-09	-0.5762	0.56447
NA	./WEIGHTS//GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000148690.10.FRA10AC1.wgt.RDat	FRA10AC1	10	95427640	95462329	0.4470	rs17482340	 3.40	rs11187580	 0.07960	 4.61	 0.781	538	12	lasso	0.12	0.00031	 0.7473	0.45487
NA	./WEIGHTS//GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000052749.9.RRP12.wgt.RDat	RRP12	10	99116115	99161127	0.2027	rs4919104	-3.46	rs10786344	 0.00671	 3.75	-0.603	495	17	enet	0.028	0.057	-0.1421	0.88703
NA	./WEIGHTS//GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000171160.13.MORN4.wgt.RDat	MORN4	10	99374310	99393344	0.2875	rs1413618	 3.52	rs11189310	 0.19932	-4.59	-1.983	474	 1	top1	0.2	3.4e-06	 1.9830	0.04737
NA	./WEIGHTS//GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000119986.6.AVPI1.wgt.RDat	AVPI1	10	99437181	99447080	0.1457	rs1413618	 3.52	rs34312169	-0.00303	 3.62	-1.119	442	11	lasso	0.0039	0.25	-1.1881	0.23481
NA	./WEIGHTS//GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000119943.6.PYROXD2.wgt.RDat	PYROXD2	10	100143322	100174941	0.2179	rs10736126	 3.83	rs6584192	 0.20971	 4.83	-0.843	499	15	enet	0.27	5.1e-08	 0.2783	0.78080
NA	./WEIGHTS//GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000095485.12.CWF19L1.wgt.RDat	CWF19L1	10	101992055	102027437	0.3523	rs6584331	-2.47	rs10883447	 0.24104	 5.25	 1.375	395	12	enet	0.28	2.3e-08	 1.5575	0.11934
NA	./WEIGHTS//GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000196072.7.BLOC1S2.wgt.RDat	BLOC1S2	10	102033713	102046469	0.5464	rs6584331	-2.47	rs6584356	 0.40877	-6.26	 1.595	399	 1	top1	0.41	1.9e-12	-1.5950	0.11071
NA	./WEIGHTS//GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000075826.12.SEC31B.wgt.RDat	SEC31B	10	102246399	102279711	0.1760	rs7902564	-2.90	rs11190551	 0.08577	-4.35	 0.043	425	 1	top1	0.086	0.0023	-0.0430	0.96570
NA	./WEIGHTS//GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000107819.9.SFXN3.wgt.RDat	SFXN3	10	102790991	102800998	0.3145	rs17113682	-3.50	rs807050	 0.02929	 3.83	 2.385	404	18	enet	0.13	0.00025	 2.1777	0.02943
NA	./WEIGHTS//GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000203886.4.CYP17A1-AS1.wgt.RDat	CYP17A1-AS1	10	104592478	104594273	0.1451	rs732998	-3.61	rs284855	 0.12805	 4.25	-1.332	337	 7	lasso	0.14	0.00013	-1.4241	0.15443
NA	./WEIGHTS//GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000076685.14.NT5C2.wgt.RDat	NT5C2	10	104850368	104953056	0.1955	rs732998	-3.61	rs11191554	 0.03558	-3.82	-0.697	380	14	enet	0.05	0.017	-0.5701	0.56859
NA	./WEIGHTS//GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000221767.1.MIR1307.wgt.RDat	MIR1307	10	105154010	105154158	0.4040	rs732998	-3.61	rs11191642	 0.45770	 6.60	-1.746	335	 1	top1	0.46	3.2e-14	-1.7460	0.08081
NA	./WEIGHTS//GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000065621.10.GSTO2.wgt.RDat	GSTO2	10	106028631	106064703	0.3699	rs7909129	 5.77	rs1865926	 0.19746	-5.81	-2.694	439	20	enet	0.26	6.5e-08	 3.0850	0.00204
NA	./WEIGHTS//GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000165646.7.SLC18A2.wgt.RDat	SLC18A2	10	119000604	119038941	0.3871	rs1860399	-4.34	rs181440	 0.30336	-5.46	-0.468	498	 1	top1	0.3	4.4e-09	 0.4680	0.63978
NA	./WEIGHTS//GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000165650.7.PDZD8.wgt.RDat	PDZD8	10	119040000	119134978	0.3123	rs1860399	-4.34	rs181440	 0.04898	-4.16	-0.468	563	 1	top1	0.049	0.018	 0.4680	0.63978
NA	./WEIGHTS//GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000183605.12.SFXN4.wgt.RDat	SFXN4	10	120900425	120925179	0.4473	rs7903013	 2.92	rs10749291	 0.36706	 5.97	-0.352	479	 1	top1	0.37	4.7e-11	-0.3520	0.72484
NA	./WEIGHTS//GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000120008.11.WDR11.wgt.RDat	WDR11	10	122610687	122669036	0.4864	rs1326664	 3.75	rs3758510	 0.38332	-6.36	-0.068	666	 5	lasso	0.39	6.8e-12	 0.1145	0.90881
NA	./WEIGHTS//GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000271670.1.RP11-95I16.4.wgt.RDat	RP11-95I16.4	10	122638768	122640179	0.5079	rs1326664	 3.75	rs11199604	 0.40353	-6.60	-0.109	632	10	lasso	0.44	1.6e-13	-0.3431	0.73156
NA	./WEIGHTS//GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000226864.1.RP11-500G22.2.wgt.RDat	RP11-500G22.2	10	123687827	123711480	0.6616	rs2273795	-3.55	rs4752606	-0.00953	 3.69	-1.442	619	36	enet	0.011	0.15	 0.1999	0.84158
NA	./WEIGHTS//GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000188690.8.UROS.wgt.RDat	UROS	10	127477146	127511817	0.3990	rs1466356	 4.16	rs10901446	 0.52111	-7.05	-2.180	582	 1	top1	0.52	9.3e-17	 2.1800	0.02926
NA	./WEIGHTS//GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000203780.6.FANK1.wgt.RDat	FANK1	10	127585108	127698161	0.3034	rs1466356	 4.16	rs10901507	 0.10198	 4.72	-1.909	637	19	enet	0.14	0.00013	-1.3295	0.18368
NA	./WEIGHTS//GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000188385.7.JAKMIP3.wgt.RDat	JAKMIP3	10	133918175	133998313	0.3616	rs4880251	 3.28	rs7096456	 0.21277	 5.29	 2.062	481	 1	top1	0.21	1.5e-06	 2.0620	0.03921
NA	./WEIGHTS//GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000165752.12.STK32C.wgt.RDat	STK32C	10	134020996	134145351	0.2621	rs945943	-3.60	rs2818413	 0.02147	 4.11	-1.387	489	 5	lasso	0.039	0.031	-1.8186	0.06897
NA	./WEIGHTS//GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000130649.5.CYP2E1.wgt.RDat	CYP2E1	10	135333910	135352626	0.1741	rs12768641	 2.86	rs6537609	 0.10154	-3.93	-1.134	272	 1	top1	0.1	0.00096	 1.1340	0.25679
