PANEL	FILE	ID	CHR	P0	P1	HSQ	BEST.GWAS.ID	BEST.GWAS.Z	EQTL.ID	EQTL.R2	EQTL.Z	EQTL.GWAS.Z	NSNP	NWGT	MODEL	MODELCV.R2	MODELCV.PV	TWAS.Z	TWAS.P
NA	./WEIGHTS//GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000103356.11.EARS2.wgt.RDat	EARS2	16	23533335	23564444	0.185	rs369856	-2.66	rs4968016	 0.12179	-4.25	-1.996	 436	 1	top1	0.12	0.00031	 1.996	0.045934
NA	./WEIGHTS//GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000197165.6.SULT1A2.wgt.RDat	SULT1A2	16	28603264	28608430	0.202	rs12444319	 2.44	rs11074907	 0.21284	 4.86	 1.351	 176	 1	top1	0.21	1.5e-06	 1.351	0.176695
NA	./WEIGHTS//GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000196502.7.SULT1A1.wgt.RDat	SULT1A1	16	28616903	28634946	0.252	rs12444319	 2.44	rs11074907	 0.14009	-4.77	 1.351	 178	22	enet	0.17	2.4e-05	-1.555	0.119948
NA	./WEIGHTS//GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000213658.6.LAT.wgt.RDat	LAT	16	28996147	29002104	0.168	rs17707300	 2.25	rs7500321	 0.04098	 3.77	 0.610	 171	 4	lasso	0.045	0.022	 1.295	0.195235
NA	./WEIGHTS//GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000179958.4.DCTPP1.wgt.RDat	DCTPP1	16	30434940	30441396	0.348	NA	   NA	NA	      NA	   NA	    NA	   0	 0	enet	0.05	0.017	    NA	      NA
NA	./WEIGHTS//GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000103510.15.KAT8.wgt.RDat	KAT8	16	31127075	31142714	0.144	rs4468641	-5.32	rs8046707	 0.13718	-4.26	 1.603	 240	 1	top1	0.14	0.00013	-1.603	0.108935
NA	./WEIGHTS//GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000171241.4.SHCBP1.wgt.RDat	SHCBP1	16	46614466	46655538	0.141	rs2052236	-2.81	rs794279	 0.04006	-3.89	-1.174	  88	 7	enet	0.056	0.012	 1.320	0.186852
NA	./WEIGHTS//GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000155393.8.HEATR3.wgt.RDat	HEATR3	16	50099852	50140298	0.508	rs9934026	-3.81	rs8051216	 0.45702	-6.65	-1.718	 367	11	lasso	0.47	8.5e-15	 1.987	0.046963
NA	./WEIGHTS//GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000103479.10.RBL2.wgt.RDat	RBL2	16	53467889	53515747	0.510	rs17817288	-2.46	rs8056923	 0.44642	-6.53	-0.886	 406	12	enet	0.46	3.5e-14	 1.215	0.224555
NA	./WEIGHTS//GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000088682.9.COQ9.wgt.RDat	COQ9	16	57481641	57495187	0.312	rs154043	-3.09	rs190108	 0.14378	 4.25	 0.892	 556	 1	top1	0.14	8.9e-05	 0.892	0.372393
NA	./WEIGHTS//GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000125122.10.LRRC29.wgt.RDat	LRRC29	16	67241042	67260780	0.532	rs12927959	-3.75	rs10500541	 0.01829	 3.97	 2.438	 248	20	enet	0.12	0.00032	 3.444	0.000573
NA	./WEIGHTS//GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000132600.12.PRMT7.wgt.RDat	PRMT7	16	68344877	68390700	0.286	rs35316276	-3.95	rs11075672	 0.21733	-4.72	 1.946	 326	 1	top1	0.22	1.1e-06	-1.946	0.051655
NA	./WEIGHTS//GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000184939.11.ZFP90.wgt.RDat	ZFP90	16	68563993	68609975	0.196	rs4783558	-3.59	rs1645928	 0.09473	 4.40	 1.020	 313	 4	lasso	0.13	0.00023	 1.403	0.160551
NA	./WEIGHTS//GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000141076.13.CIRH1A.wgt.RDat	CIRH1A	16	69165194	69265033	0.487	rs11075721	 3.69	rs17624199	 0.29402	-5.43	 1.700	 351	22	enet	0.3	4.7e-09	 0.200	0.841313
NA	./WEIGHTS//GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000196696.8.PDXDC2P.wgt.RDat	PDXDC2P	16	70024500	70030371	0.265	rs889398	 2.96	rs34087264	 0.10410	-4.30	-1.326	 191	26	enet	0.16	3.3e-05	 0.819	0.412868
NA	./WEIGHTS//GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000261556.4.RP11-296I10.6.wgt.RDat	RP11-296I10.6	16	70253477	70279519	0.144	rs2168608	-3.19	rs34087264	 0.15218	-3.94	-1.326	 200	 1	top1	0.15	5.5e-05	 1.326	0.184840
NA	./WEIGHTS//GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000223496.1.EXOSC6.wgt.RDat	EXOSC6	16	70284134	70285833	0.183	rs2168608	-3.19	rs9934440	 0.03589	 3.73	 1.810	 194	20	enet	0.055	0.013	 1.732	0.083194
NA	./WEIGHTS//GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000102967.7.DHODH.wgt.RDat	DHODH	16	72042487	72058954	0.209	rs4788558	-3.43	rs9941087	 0.05725	 4.11	 0.882	 361	 1	top1	0.057	0.011	 0.882	0.377777
NA	./WEIGHTS//GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000214331.4.RP11-252A24.2.wgt.RDat	RP11-252A24.2	16	74370492	74402138	0.233	rs8052228	 3.89	rs9930260	 0.15610	-4.03	-0.260	 367	 1	top1	0.16	4.4e-05	 0.260	0.794864
NA	./WEIGHTS//GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000168411.9.RFWD3.wgt.RDat	RFWD3	16	74655292	74700779	0.240	rs8052228	 3.89	rs2098754	 0.04000	 3.69	 1.038	 374	28	enet	0.12	0.00029	 0.350	0.726146
NA	./WEIGHTS//GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000153774.4.CFDP1.wgt.RDat	CFDP1	16	75327596	75467383	0.183	rs7188641	 2.45	rs766522	 0.07228	 4.12	 0.161	 415	 3	lasso	0.079	0.0034	 0.400	0.689395
NA	./WEIGHTS//GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000261063.1.RP11-538I12.2.wgt.RDat	RP11-538I12.2	16	77235371	77283854	0.359	rs682517	 5.26	rs9674287	 0.08060	-4.21	-0.015	 770	 7	lasso	0.11	0.00062	-1.414	0.157255
NA	./WEIGHTS//GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000205078.5.SYCE1L.wgt.RDat	SYCE1L	16	77240338	77246902	0.544	rs682517	 5.26	rs11865641	 0.41087	 6.31	-3.084	 736	 1	top1	0.41	1.6e-12	-3.084	0.002042
NA	./WEIGHTS//GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000186153.12.WWOX.wgt.RDat	WWOX	16	78133310	79246564	0.482	rs380844	-3.36	rs8057015	-0.00989	 3.96	 0.577	1920	 9	lasso	0.011	0.15	 0.425	0.670808
NA	./WEIGHTS//GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000167515.6.TRAPPC2L.wgt.RDat	TRAPPC2L	16	88923494	88926158	0.298	rs1673932	 4.72	rs12932588	 0.16319	-4.64	-2.425	 384	 4	lasso	0.18	1.2e-05	 2.868	0.004126
NA	./WEIGHTS//GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000176715.11.ACSF3.wgt.RDat	ACSF3	16	89154783	89222254	0.562	rs1673932	 4.72	rs7184784	 0.21976	 5.34	-1.944	 416	 1	top1	0.22	9.9e-07	-1.944	0.051895
NA	./WEIGHTS//GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000003249.9.DBNDD1.wgt.RDat	DBNDD1	16	90071273	90085881	0.477	rs11538871	 2.88	rs10431948	 0.14396	 3.96	-0.971	 248	 1	top1	0.14	8.8e-05	-0.971	0.331548
NA	./WEIGHTS//GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000141013.10.GAS8.wgt.RDat	GAS8	16	90087238	90111383	0.283	rs11538871	 2.88	rs1805007	 0.15830	 4.87	 0.872	 243	 1	top1	0.16	3.9e-05	 0.872	0.383208
NA	./WEIGHTS//GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000222019.3.URAHP.wgt.RDat	URAHP	16	90106169	90114181	0.344	rs11538871	 2.88	rs1805007	 0.19016	 5.19	 0.872	 231	 1	top1	0.19	6e-06	 0.872	0.383208
