PANEL	FILE	ID	CHR	P0	P1	HSQ	BEST.GWAS.ID	BEST.GWAS.Z	EQTL.ID	EQTL.R2	EQTL.Z	EQTL.GWAS.Z	NSNP	NWGT	MODEL	MODELCV.R2	MODELCV.PV	TWAS.Z	TWAS.P
NA	./WEIGHTS//GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000100330.11.MTMR3.wgt.RDat	MTMR3	22	30279144	30426855	0.270	rs41176	 5.15	rs9614152	 0.07062	 4.49	-0.342	460	 5	lasso	0.075	0.0042	-0.8544	0.392907
NA	./WEIGHTS//GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000241528.1.RP1-130H16.16.wgt.RDat	RP1-130H16.16	22	30770930	30773862	0.256	rs41176	 5.15	rs740223	 0.02808	-4.00	 0.756	423	39	enet	0.077	0.0037	 0.8178	0.413443
NA	./WEIGHTS//GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000100105.13.PATZ1.wgt.RDat	PATZ1	22	31721790	31742218	0.183	rs12330058	-3.67	rs2092905	 0.11200	 4.18	-1.176	333	 1	top1	0.11	0.00054	-1.1760	0.239595
NA	./WEIGHTS//GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000198792.8.TMEM184B.wgt.RDat	TMEM184B	22	38615298	38669040	0.291	rs4821797	 3.66	rs4608623	 0.11931	-4.15	-0.149	351	 1	top1	0.12	0.00036	 0.1490	0.881554
NA	./WEIGHTS//GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000228274.3.RP3-508I15.9.wgt.RDat	RP3-508I15.9	22	39063590	39077825	0.211	rs4821797	 3.66	rs2235230	 0.11575	-4.64	 2.723	361	 1	top1	0.12	0.00044	-2.7230	0.006469
NA	./WEIGHTS//GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000226024.1.COX5BP7.wgt.RDat	COX5BP7	22	39516298	39516571	0.320	rs1109793	-3.67	rs139316	 0.10984	-4.76	-0.280	386	23	enet	0.26	9.5e-08	-0.1877	0.851115
NA	./WEIGHTS//GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000235513.1.RP4-756G23.5.wgt.RDat	RP4-756G23.5	22	41605126	41613631	0.099	rs2024566	 5.72	rs139432	 0.12244	-4.08	-3.253	253	 1	top1	0.12	3e-04	 3.2530	0.001142
NA	./WEIGHTS//GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000100413.12.POLR3H.wgt.RDat	POLR3H	22	41926691	41940610	0.267	rs2024566	 5.72	rs17367716	 0.21186	 5.06	 3.691	293	 1	top1	0.21	1.6e-06	 3.6910	0.000223
NA	./WEIGHTS//GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000172346.10.CSDC2.wgt.RDat	CSDC2	22	41956767	41972670	0.309	rs2024566	 5.72	rs132770	 0.32213	 6.21	 3.235	301	 1	top1	0.32	1.2e-09	 3.2350	0.001216
NA	./WEIGHTS//GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000100418.7.DESI1.wgt.RDat	DESI1	22	41994032	42017100	0.170	rs2024566	 5.72	rs17377643	 0.01139	-3.70	-3.143	304	 5	enet	0.058	0.011	 3.5566	0.000376
NA	./WEIGHTS//GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000177096.4.FAM109B.wgt.RDat	FAM109B	22	42470255	42475445	0.133	rs139559	 4.49	rs134874	 0.09562	-4.38	-0.481	327	 1	top1	0.096	0.0013	 0.4810	0.630516
NA	./WEIGHTS//GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000183172.8.SMDT1.wgt.RDat	SMDT1	22	42475695	42480288	0.147	rs139559	 4.49	rs5996135	 0.06804	-3.70	 0.177	327	 1	top1	0.068	0.0061	-0.1770	0.859508
NA	./WEIGHTS//GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000184983.5.NDUFA6.wgt.RDat	NDUFA6	22	42481529	42486959	0.427	rs139559	 4.49	rs2142695	 0.12388	 5.13	 1.293	338	29	enet	0.29	1e-08	 1.5687	0.116714
NA	./WEIGHTS//GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000100197.16.CYP2D6.wgt.RDat	CYP2D6	22	42522501	42526908	0.508	rs139559	 4.49	rs5758626	 0.33430	 6.50	-1.335	341	 6	lasso	0.47	1.5e-14	-1.7498	0.080161
NA	./WEIGHTS//GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000100271.12.TTLL1.wgt.RDat	TTLL1	22	43435522	43485434	0.232	rs7292049	 3.51	rs5759111	 0.28461	-5.27	-1.363	548	 1	top1	0.28	1.6e-08	 1.3630	0.172883
NA	./WEIGHTS//GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000100376.7.FAM118A.wgt.RDat	FAM118A	22	45704849	45737836	0.632	rs3788658	-2.94	rs104664	 0.39559	 7.07	-1.015	598	 7	lasso	0.47	9.9e-15	-1.2972	0.194570
NA	./WEIGHTS//GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000075234.12.TTC38.wgt.RDat	TTC38	22	46663858	46689905	0.334	rs5769136	 3.44	rs6008552	 0.14019	 4.54	 0.278	446	 1	top1	0.14	0.00011	 0.2780	0.781012
NA	./WEIGHTS//GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000260708.1.CTA-29F11.1.wgt.RDat	CTA-29F11.1	22	47157791	47158460	0.324	rs139590	 4.41	rs5769139	 0.25477	-5.23	 3.148	539	14	enet	0.29	1.2e-08	-3.6578	0.000254
NA	./WEIGHTS//GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000273253.1.RP3-402G11.26.wgt.RDat	RP3-402G11.26	22	50637519	50638976	0.392	rs9616393	 4.78	rs760755	 0.16932	 5.34	-1.525	378	 4	lasso	0.24	3.7e-07	-2.2169	0.026628
NA	./WEIGHTS//GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000188130.9.MAPK12.wgt.RDat	MAPK12	22	50693626	50700254	0.346	rs9616393	 4.78	rs1129880	 0.38768	 6.14	-0.028	377	 1	top1	0.39	9.8e-12	-0.0280	0.977662
NA	./WEIGHTS//GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000100239.11.PPP6R2.wgt.RDat	PPP6R2	22	50781733	50882546	0.215	rs9616393	 4.78	rs9616770	-0.00918	-3.63	 3.753	351	 5	lasso	-0.00019	0.32	-3.1453	0.001659
NA	./WEIGHTS//GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000100288.15.CHKB.wgt.RDat	CHKB	22	51018619	51039884	0.324	rs2341009	 3.15	rs140518	 0.15805	-4.57	-0.533	281	 4	lasso	0.19	5.8e-06	 0.6847	0.493505
