PANEL	FILE	ID	CHR	P0	P1	HSQ	BEST.GWAS.ID	BEST.GWAS.Z	EQTL.ID	EQTL.R2	EQTL.Z	EQTL.GWAS.Z	NSNP	NWGT	MODEL	MODELCV.R2	MODELCV.PV	TWAS.Z	TWAS.P
NA	./WEIGHTS//GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000267025.1.AC015849.19.wgt.RDat	AC015849.19	17	34143721	34157297	0.167	rs16971802	 3.60	rs12451679	 0.057284	 3.92	-0.473	337	 3	lasso	0.068	0.006	-0.809	4.18e-01
NA	./WEIGHTS//GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000108272.9.DHRS11.wgt.RDat	DHRS11	17	34948228	34957235	0.233	rs211988	 3.27	rs12937411	 0.183091	-5.09	 2.418	302	24	enet	0.18	8.5e-06	-1.818	6.90e-02
NA	./WEIGHTS//GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000267067.1.CTB-75G16.3.wgt.RDat	CTB-75G16.3	17	34990527	34991156	0.319	rs211988	 3.27	rs4796223	 0.145802	 4.63	 2.843	306	 1	top1	0.15	8e-05	 2.843	4.47e-03
NA	./WEIGHTS//GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000161326.8.DUSP14.wgt.RDat	DUSP14	17	35849937	35873603	0.267	rs2542662	 2.64	rs862490	-0.003846	 3.10	 0.216	322	23	enet	0.028	0.058	 0.949	3.42e-01
NA	./WEIGHTS//GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000008838.13.MED24.wgt.RDat	MED24	17	38175350	38217468	0.361	rs12601929	-5.03	rs7502233	 0.032097	-3.90	-3.987	303	27	enet	0.086	0.0023	 4.269	1.96e-05
NA	./WEIGHTS//GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000141698.12.NT5C3B.wgt.RDat	NT5C3B	17	39981335	39992523	0.374	rs1865840	 2.81	rs9303318	 0.290590	 6.33	-0.099	399	13	enet	0.38	1.6e-11	-0.290	7.72e-01
NA	./WEIGHTS//GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000037042.8.TUBG2.wgt.RDat	TUBG2	17	40811323	40819024	0.364	rs17885629	 3.23	rs3760384	 0.355498	 6.46	 0.484	249	 1	top1	0.36	1.1e-10	 0.484	6.28e-01
NA	./WEIGHTS//GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000198496.6.NBR2.wgt.RDat	NBR2	17	41277627	41305688	0.386	rs7208829	-3.14	rs11650132	 0.545616	-7.33	 0.201	285	 1	top1	0.55	7.9e-18	-0.201	8.41e-01
NA	./WEIGHTS//GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000161692.13.DBF4B.wgt.RDat	DBF4B	17	42785976	42829632	0.443	rs7224944	 5.18	rs4369727	 0.322425	-5.91	-0.307	390	 1	top1	0.32	1.2e-09	 0.307	7.59e-01
NA	./WEIGHTS//GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000233175.2.CTD-2020K17.3.wgt.RDat	CTD-2020K17.3	17	43315395	43319101	0.309	rs11012	 7.75	rs1552458	 0.166734	 4.49	-1.101	247	10	lasso	0.18	1e-05	-1.216	2.24e-01
NA	./WEIGHTS//GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000225190.4.PLEKHM1.wgt.RDat	PLEKHM1	17	43513266	43568115	0.207	rs17689882	 9.25	rs11012	 0.160335	 4.31	 7.755	174	 3	lasso	0.17	1.7e-05	 8.594	8.38e-18
NA	./WEIGHTS//GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000214425.2.LRRC37A4P.wgt.RDat	LRRC37A4P	17	43578685	43623042	0.513	rs17689882	 9.25	rs17689918	 0.378209	-6.14	 9.234	149	 1	top1	0.38	2e-11	-9.234	2.61e-20
NA	./WEIGHTS//GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000204650.9.CRHR1-IT1.wgt.RDat	CRHR1-IT1	17	43697694	43725582	0.285	rs17689882	 9.25	rs17689471	 0.153783	 4.51	 9.233	 87	 1	top1	0.15	5e-05	 9.233	2.63e-20
NA	./WEIGHTS//GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000186868.11.MAPT.wgt.RDat	MAPT	17	43971748	44105700	0.137	rs17689882	 9.25	rs17689882	 0.105136	-3.98	 9.246	 29	 1	top1	0.11	0.00079	-9.246	2.33e-20
NA	./WEIGHTS//GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000214401.4.KANSL1-AS1.wgt.RDat	KANSL1-AS1	17	44270942	44274089	0.391	rs17689882	 9.25	rs17689918	 0.609128	 7.65	 9.234	 27	 1	top1	0.61	6.8e-21	 9.234	2.61e-20
NA	./WEIGHTS//GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000228696.4.ARL17B.wgt.RDat	ARL17B	17	44352150	44439130	0.491	rs17689882	 9.25	rs17698176	 0.187403	 4.40	-4.069	 85	23	enet	0.31	2.4e-09	-2.422	1.54e-02
NA	./WEIGHTS//GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000176681.10.LRRC37A.wgt.RDat	LRRC37A	17	44370099	44415160	0.596	rs17689882	 9.25	rs35732828	 0.059800	 4.29	-3.107	 75	 9	lasso	0.44	1.2e-13	 4.258	2.06e-05
NA	./WEIGHTS//GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000238083.3.LRRC37A2.wgt.RDat	LRRC37A2	17	44588877	44630815	0.459	rs199439	 8.81	rs199534	 0.500757	 7.29	 8.788	130	19	enet	0.56	1.2e-18	 8.194	2.52e-16
NA	./WEIGHTS//GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000185829.11.ARL17A.wgt.RDat	ARL17A	17	44594068	44657088	0.348	rs199439	 8.81	rs17698176	 0.201200	 4.61	-4.069	136	 6	lasso	0.25	1.7e-07	-2.747	6.02e-03
NA	./WEIGHTS//GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000108379.5.WNT3.wgt.RDat	WNT3	17	44839872	44910424	0.290	rs199439	 8.81	rs12452064	 0.171488	-4.13	-1.578	246	 1	top1	0.17	1.8e-05	 1.578	1.15e-01
NA	./WEIGHTS//GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000262879.1.RP11-156P1.3.wgt.RDat	RP11-156P1.3	17	45061411	45177689	0.438	rs199439	 8.81	rs10491149	 0.172518	 5.81	-0.143	291	 7	enet	0.27	4.3e-08	-0.330	7.42e-01
NA	./WEIGHTS//GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000159111.8.MRPL10.wgt.RDat	MRPL10	17	45900638	45908900	0.377	rs2597164	 4.21	rs6504172	 0.045798	 3.80	-2.184	384	10	lasso	0.1	0.00085	-1.164	2.44e-01
NA	./WEIGHTS//GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000108439.5.PNPO.wgt.RDat	PNPO	17	46018872	46025654	0.218	rs2597164	 4.21	rs7207225	 0.040585	-3.78	 2.131	375	 8	enet	0.048	0.019	-1.948	5.14e-02
NA	./WEIGHTS//GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000159199.9.ATP5G1.wgt.RDat	ATP5G1	17	46970127	46973233	0.157	rs8078510	-3.46	rs962273	 0.146017	-4.44	-2.545	379	 1	top1	0.15	7.9e-05	 2.545	1.09e-02
NA	./WEIGHTS//GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000136457.5.CHAD.wgt.RDat	CHAD	17	48542644	48543231	0.458	rs11658565	 3.21	rs7218003	 0.129157	-4.72	-0.083	461	 8	lasso	0.14	8.8e-05	-0.112	9.11e-01
NA	./WEIGHTS//GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000006282.15.SPATA20.wgt.RDat	SPATA20	17	48623667	48633213	0.590	rs2586498	-3.18	rs989128	 0.418330	-6.67	-0.029	446	 6	lasso	0.45	5.6e-14	-0.185	8.53e-01
NA	./WEIGHTS//GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000229980.4.TOB1-AS1.wgt.RDat	TOB1-AS1	17	48944040	48987098	0.398	rs9303577	 2.73	rs9905480	 0.096315	 4.53	-1.586	425	 5	lasso	0.18	1e-05	-1.091	2.75e-01
NA	./WEIGHTS//GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000011260.9.UTP18.wgt.RDat	UTP18	17	49337889	49375297	0.274	rs1263956	-2.84	rs9303568	 0.054304	-3.72	-1.834	461	42	enet	0.1	0.00098	 3.084	2.04e-03
NA	./WEIGHTS//GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000262951.1.RP11-670E13.2.wgt.RDat	RP11-670E13.2	17	54946308	54946925	0.313	rs2586521	 2.85	rs4794672	 0.001595	 3.51	-1.182	447	 1	top1	0.0016	0.29	-1.182	2.37e-01
NA	./WEIGHTS//GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000108384.10.RAD51C.wgt.RDat	RAD51C	17	56769934	56811703	0.277	rs3803753	 2.44	rs12946522	 0.265740	-5.77	 1.901	305	20	enet	0.3	5.4e-09	-2.072	3.82e-02
NA	./WEIGHTS//GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000008283.11.CYB561.wgt.RDat	CYB561	17	61509665	61523739	0.524	rs7225370	-3.39	rs1518774	 0.473643	-7.02	-0.613	257	 4	lasso	0.49	2.1e-15	 0.597	5.50e-01
NA	./WEIGHTS//GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000108592.12.FTSJ3.wgt.RDat	FTSJ3	17	61896793	61906562	0.316	rs2015356	-2.92	rs1982400	 0.253024	-5.40	-1.425	323	 1	top1	0.25	1.2e-07	 1.425	1.54e-01
NA	./WEIGHTS//GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000186665.8.C17orf58.wgt.RDat	C17orf58	17	65987217	65989765	0.340	rs7209470	-3.38	rs9890629	 0.093035	 4.57	 1.698	322	 6	lasso	0.13	0.00024	 1.689	9.12e-02
NA	./WEIGHTS//GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000125450.6.NUP85.wgt.RDat	NUP85	17	73201754	73231853	0.410	rs2131049	 2.85	rs11657106	 0.057522	 4.18	 0.219	354	 8	lasso	0.093	0.0016	 0.821	4.12e-01
NA	./WEIGHTS//GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000125454.7.SLC25A19.wgt.RDat	SLC25A19	17	73269073	73285591	0.477	NA	   NA	NA	       NA	   NA	    NA	  0	 0	enet	0.027	0.06	    NA	      NA
NA	./WEIGHTS//GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000141569.6.TRIM65.wgt.RDat	TRIM65	17	73876416	73893084	0.356	rs7212635	-3.62	rs3760128	 0.149936	 4.92	-2.899	372	22	enet	0.24	3.7e-07	-2.358	1.84e-02
NA	./WEIGHTS//GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000188878.12.FBF1.wgt.RDat	FBF1	17	73909994	73937137	0.341	rs7212635	-3.62	rs7370	 0.251025	 5.45	-1.483	385	 1	top1	0.25	1.4e-07	-1.483	1.38e-01
NA	./WEIGHTS//GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000257949.2.TEN1.wgt.RDat	TEN1	17	73980662	73996667	0.617	rs7212635	-3.62	rs2069528	 0.362548	-5.94	-0.619	391	 9	lasso	0.39	5.6e-12	 0.728	4.66e-01
NA	./WEIGHTS//GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000161542.12.PRPSAP1.wgt.RDat	PRPSAP1	17	74305567	74351010	0.402	rs7212635	-3.62	rs2279056	 0.212181	-4.84	 0.120	412	 1	top1	0.21	1.6e-06	-0.120	9.04e-01
NA	./WEIGHTS//GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000182534.9.MXRA7.wgt.RDat	MXRA7	17	74668633	74707098	0.701	rs8078846	-3.21	rs10473	 0.278196	 6.42	 1.225	508	21	enet	0.43	3.5e-13	 1.553	1.20e-01
NA	./WEIGHTS//GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000141519.10.CCDC40.wgt.RDat	CCDC40	17	78010435	78074412	0.520	rs1285293	 3.49	rs11650121	 0.239627	 6.03	-0.425	419	 3	lasso	0.34	3e-10	-0.114	9.09e-01
NA	./WEIGHTS//GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000171298.8.GAA.wgt.RDat	GAA	17	78075355	78093678	0.178	rs1285293	 3.49	rs11150846	 0.171032	-4.59	 1.151	425	 8	enet	0.22	7.8e-07	-0.448	6.54e-01
NA	./WEIGHTS//GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000262580.1.RP11-334C17.5.wgt.RDat	RP11-334C17.5	17	78174472	78179748	0.360	rs1285293	 3.49	rs12450437	 0.231763	 4.89	-1.307	463	 1	top1	0.23	4.7e-07	-1.307	1.91e-01
NA	./WEIGHTS//GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000141580.11.WDR45B.wgt.RDat	WDR45B	17	80572438	80606429	0.209	rs12450695	-3.20	rs11078011	-0.010632	-3.22	-1.100	384	27	enet	-0.0052	0.48	-0.655	5.13e-01
NA	./WEIGHTS//GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000141560.10.FN3KRP.wgt.RDat	FN3KRP	17	80674559	80688204	0.249	rs12450695	-3.20	rs3848403	 0.064287	-4.25	-0.329	341	16	enet	0.16	2.7e-05	-0.329	7.42e-01
NA	./WEIGHTS//GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000175711.4.B3GNTL1.wgt.RDat	B3GNTL1	17	80901667	81009686	0.540	rs12450240	-2.56	rs9909499	 0.040584	 3.99	 0.746	279	25	enet	0.22	1e-06	-1.130	2.58e-01
NA	./WEIGHTS//GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000176845.8.METRNL.wgt.RDat	METRNL	17	81037567	81052864	0.152	rs8076360	 2.53	rs1046875	 0.000299	 3.26	-0.519	227	 9	enet	0.0019	0.28	-0.977	3.28e-01
